Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2026-03-08T15:30:00.000+01:00;11563,775;0,018;VAL;;;;;;
2026-03-08T15:45:00.000+01:00;11563,807;0,032;VAL;;;;;;
2026-03-08T16:00:00.000+01:00;11563,864;0,057;VAL;;;;;;
2026-03-08T16:15:00.000+01:00;11563,882;0,018;VAL;;;;;;
2026-03-08T16:30:00.000+01:00;11563,91;0,028;VAL;;;;;;
2026-03-08T16:45:00.000+01:00;11563,93;0,02;VAL;;;;;;
2026-03-08T17:00:00.000+01:00;11563,948;0,018;VAL;;;;;;
2026-03-08T17:15:00.000+01:00;11563,968;0,02;VAL;;;;;;
2026-03-08T17:30:00.000+01:00;11563,997;0,029;VAL;;;;;;
2026-03-08T17:45:00.000+01:00;11564,018;0,021;VAL;;;;;;
2026-03-08T18:00:00.000+01:00;11564,043;0,025;VAL;;;;;;
2026-03-08T18:15:00.000+01:00;11564,081;0,038;VAL;;;;;;
2026-03-08T18:30:00.000+01:00;11564,123;0,042;VAL;;;;;;
2026-03-08T18:45:00.000+01:00;11564,263;0,14;VAL;;;;;;
2026-03-08T19:00:00.000+01:00;11564,456;0,193;VAL;;;;;;
2026-03-08T19:15:00.000+01:00;11564,506;0,05;VAL;;;;;;
2026-03-08T19:30:00.000+01:00;11564,574;0,068;VAL;;;;;;
2026-03-08T19:45:00.000+01:00;11564,941;0,367;VAL;;;;;;
2026-03-08T20:00:00.000+01:00;11565,062;0,121;VAL;;;;;;
2026-03-08T20:15:00.000+01:00;11565,198;0,136;VAL;;;;;;
2026-03-08T20:30:00.000+01:00;11565,308;0,11;VAL;;;;;;
2026-03-08T20:45:00.000+01:00;11565,366;0,058;VAL;;;;;;
2026-03-08T21:00:00.000+01:00;11565,412;0,046;VAL;;;;;;
2026-03-08T21:15:00.000+01:00;11565,473;0,061;VAL;;;;;;
2026-03-08T21:30:00.000+01:00;11565,623;0,15;VAL;;;;;;
2026-03-08T21:45:00.000+01:00;11565,671;0,048;VAL;;;;;;
2026-03-08T22:00:00.000+01:00;11565,708;0,037;VAL;;;;;;
2026-03-08T22:15:00.000+01:00;11565,743;0,035;VAL;;;;;;
2026-03-08T22:30:00.000+01:00;11565,779;0,036;VAL;;;;;;
2026-03-08T22:45:00.000+01:00;11565,809;0,03;VAL;;;;;;
2026-03-08T23:00:00.000+01:00;11565,849;0,04;VAL;;;;;;
2026-03-08T23:15:00.000+01:00;11565,872;0,023;VAL;;;;;;
2026-03-08T23:30:00.000+01:00;11565,91;0,038;VAL;;;;;;
2026-03-08T23:45:00.000+01:00;11565,932;0,022;VAL;;;;;;
2026-03-09T00:00:00.000+01:00;11565,959;0,027;VAL;;;;;;
2026-03-09T00:15:00.000+01:00;11565,986;0,027;VAL;;;;;;
2026-03-09T00:30:00.000+01:00;11566,012;0,026;VAL;;;;;;
2026-03-09T00:45:00.000+01:00;11566,039;0,027;VAL;;;;;;
2026-03-09T01:00:00.000+01:00;11566,068;0,029;VAL;;;;;;
2026-03-09T01:15:00.000+01:00;11566,094;0,026;VAL;;;;;;
2026-03-09T01:30:00.000+01:00;11566,126;0,032;VAL;;;;;;
2026-03-09T01:45:00.000+01:00;11566,143;0,017;VAL;;;;;;
2026-03-09T02:00:00.000+01:00;11566,179;0,036;VAL;;;;;;
2026-03-09T02:15:00.000+01:00;11566,199;0,02;VAL;;;;;;
2026-03-09T02:30:00.000+01:00;11566,23;0,031;VAL;;;;;;
2026-03-09T02:45:00.000+01:00;11566,255;0,025;VAL;;;;;;
2026-03-09T03:00:00.000+01:00;11566,28;0,025;VAL;;;;;;
2026-03-09T03:15:00.000+01:00;11566,312;0,032;VAL;;;;;;
2026-03-09T03:30:00.000+01:00;11566,335;0,023;VAL;;;;;;
2026-03-09T03:45:00.000+01:00;11566,372;0,037;VAL;;;;;;
2026-03-09T04:00:00.000+01:00;11566,391;0,019;VAL;;;;;;
2026-03-09T04:15:00.000+01:00;11566,425;0,034;VAL;;;;;;
2026-03-09T04:30:00.000+01:00;11566,45;0,025;VAL;;;;;;
2026-03-09T04:45:00.000+01:00;11566,473;0,023;VAL;;;;;;
2026-03-09T05:00:00.000+01:00;11566,504;0,031;VAL;;;;;;
2026-03-09T05:15:00.000+01:00;11566,524;0,02;VAL;;;;;;
2026-03-09T05:30:00.000+01:00;11566,556;0,032;VAL;;;;;;
2026-03-09T05:45:00.000+01:00;11566,582;0,026;VAL;;;;;;
2026-03-09T06:00:00.000+01:00;11566,614;0,032;VAL;;;;;;
2026-03-09T06:15:00.000+01:00;11566,635;0,021;VAL;;;;;;
2026-03-09T06:30:00.000+01:00;11566,665;0,03;VAL;;;;;;
2026-03-09T06:45:00.000+01:00;11566,693;0,028;VAL;;;;;;
2026-03-09T07:00:00.000+01:00;11566,718;0,025;VAL;;;;;;
2026-03-09T07:15:00.000+01:00;11566,75;0,032;VAL;;;;;;
2026-03-09T07:30:00.000+01:00;11566,764;0,014;VAL;;;;;;
2026-03-09T07:45:00.000+01:00;11566,793;0,029;VAL;;;;;;
2026-03-09T08:00:00.000+01:00;11566,803;0,01;VAL;;;;;;
2026-03-09T08:15:00.000+01:00;11566,812;0,009;VAL;;;;;;
2026-03-09T08:30:00.000+01:00;11566,823;0,011;VAL;;;;;;
2026-03-09T08:45:00.000+01:00;11566,831;0,008;VAL;;;;;;
2026-03-09T09:00:00.000+01:00;11566,851;0,02;VAL;;;;;;
2026-03-09T09:15:00.000+01:00;11566,856;0,005;VAL;;;;;;
2026-03-09T09:30:00.000+01:00;11566,881;0,025;VAL;;;;;;
2026-03-09T09:45:00.000+01:00;11566,892;0,011;VAL;;;;;;
2026-03-09T10:00:00.000+01:00;11566,902;0,01;VAL;;;;;;
2026-03-09T10:15:00.000+01:00;11566,91;0,008;VAL;;;;;;
2026-03-09T10:30:00.000+01:00;11566,91;;VAL;;;;;;
2026-03-09T10:45:00.000+01:00;11566,919;0,009;VAL;;;;;;
2026-03-09T11:00:00.000+01:00;11566,92;0,001;VAL;;;;;;
2026-03-09T11:15:00.000+01:00;11566,92;;VAL;;;;;;
2026-03-09T11:30:00.000+01:00;11566,92;;VAL;;;;;;
2026-03-09T11:45:00.000+01:00;11566,92;;VAL;;;;;;
2026-03-09T12:00:00.000+01:00;11566,92;;VAL;;;;;;
2026-03-09T12:15:00.000+01:00;11566,92;;VAL;;;;;;
2026-03-09T12:30:00.000+01:00;11566,921;0,001;VAL;;;;;;
2026-03-09T12:45:00.000+01:00;11566,921;;VAL;;;;;;
2026-03-09T13:00:00.000+01:00;11566,921;;VAL;;;;;;
2026-03-09T13:15:00.000+01:00;11566,922;0,001;VAL;;;;;;
2026-03-09T13:30:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T13:45:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T14:00:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T14:15:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T14:30:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T14:45:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T15:00:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T15:15:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T15:30:00.000+01:00;11566,922;;VAL;;;;;;
2026-03-09T15:45:00.000+01:00;11566,928;0,006;VAL;;;;;;
2026-03-09T16:00:00.000+01:00;11566,95;0,022;VAL;;;;;;
2026-03-09T16:15:00.000+01:00;11566,967;0,017;VAL;;;;;;
2026-03-09T16:30:00.000+01:00;11566,989;0,022;VAL;;;;;;
2026-03-09T16:45:00.000+01:00;11567,005;0,016;VAL;;;;;;
2026-03-09T17:00:00.000+01:00;11567,019;0,014;VAL;;;;;;
2026-03-09T17:15:00.000+01:00;11567,053;0,034;VAL;;;;;;
2026-03-09T17:30:00.000+01:00;11567,068;0,015;VAL;;;;;;
2026-03-09T17:45:00.000+01:00;11567,098;0,03;VAL;;;;;;
2026-03-09T18:00:00.000+01:00;11567,127;0,029;VAL;;;;;;
2026-03-09T18:15:00.000+01:00;11567,152;0,025;VAL;;;;;;
2026-03-09T18:30:00.000+01:00;11567,176;0,024;VAL;;;;;;
2026-03-09T18:45:00.000+01:00;11567,205;0,029;VAL;;;;;;
2026-03-09T19:00:00.000+01:00;11567,237;0,032;VAL;;;;;;
2026-03-09T19:15:00.000+01:00;11567,256;0,019;VAL;;;;;;
2026-03-09T19:30:00.000+01:00;11567,285;0,029;VAL;;;;;;
2026-03-09T19:45:00.000+01:00;11567,313;0,028;VAL;;;;;;
2026-03-09T20:00:00.000+01:00;11567,336;0,023;VAL;;;;;;
2026-03-09T20:15:00.000+01:00;11567,362;0,026;VAL;;;;;;
2026-03-09T20:30:00.000+01:00;11567,389;0,027;VAL;;;;;;
2026-03-09T20:45:00.000+01:00;11567,416;0,027;VAL;;;;;;
2026-03-09T21:00:00.000+01:00;11567,437;0,021;VAL;;;;;;
2026-03-09T21:15:00.000+01:00;11567,471;0,034;VAL;;;;;;
2026-03-09T21:30:00.000+01:00;11567,499;0,028;VAL;;;;;;
2026-03-09T21:45:00.000+01:00;11567,517;0,018;VAL;;;;;;
2026-03-09T22:00:00.000+01:00;11567,552;0,035;VAL;;;;;;
2026-03-09T22:15:00.000+01:00;11567,576;0,024;VAL;;;;;;
2026-03-09T22:30:00.000+01:00;11567,608;0,032;VAL;;;;;;
2026-03-09T22:45:00.000+01:00;11567,628;0,02;VAL;;;;;;
2026-03-09T23:00:00.000+01:00;11567,661;0,033;VAL;;;;;;
2026-03-09T23:15:00.000+01:00;11567,688;0,027;VAL;;;;;;
2026-03-09T23:30:00.000+01:00;11567,706;0,018;VAL;;;;;;
2026-03-09T23:45:00.000+01:00;11567,741;0,035;VAL;;;;;;
2026-03-10T00:00:00.000+01:00;11567,769;0,028;VAL;;;;;;
2026-03-10T00:15:00.000+01:00;11567,805;0,036;VAL;;;;;;
2026-03-10T00:30:00.000+01:00;11567,833;0,028;VAL;;;;;;
2026-03-10T00:45:00.000+01:00;11567,901;0,068;VAL;;;;;;
2026-03-10T01:00:00.000+01:00;11567,932;0,031;VAL;;;;;;
2026-03-10T01:15:00.000+01:00;11567,96;0,028;VAL;;;;;;
2026-03-10T01:30:00.000+01:00;11567,994;0,034;VAL;;;;;;
2026-03-10T01:45:00.000+01:00;11568,014;0,02;VAL;;;;;;
2026-03-10T02:00:00.000+01:00;11568,045;0,031;VAL;;;;;;
2026-03-10T02:15:00.000+01:00;11568,07;0,025;VAL;;;;;;
2026-03-10T02:30:00.000+01:00;11568,095;0,025;VAL;;;;;;
2026-03-10T02:45:00.000+01:00;11568,128;0,033;VAL;;;;;;
2026-03-10T03:00:00.000+01:00;11568,152;0,024;VAL;;;;;;
2026-03-10T03:15:00.000+01:00;11568,182;0,03;VAL;;;;;;
2026-03-10T03:30:00.000+01:00;11568,208;0,026;VAL;;;;;;
2026-03-10T03:45:00.000+01:00;11568,235;0,027;VAL;;;;;;
2026-03-10T04:00:00.000+01:00;11568,259;0,024;VAL;;;;;;
2026-03-10T04:15:00.000+01:00;11568,285;0,026;VAL;;;;;;
2026-03-10T04:30:00.000+01:00;11568,318;0,033;VAL;;;;;;
2026-03-10T04:45:00.000+01:00;11568,339;0,021;VAL;;;;;;
2026-03-10T05:00:00.000+01:00;11568,373;0,034;VAL;;;;;;
2026-03-10T05:15:00.000+01:00;11568,399;0,026;VAL;;;;;;
2026-03-10T05:30:00.000+01:00;11568,424;0,025;VAL;;;;;;
2026-03-10T05:45:00.000+01:00;11568,454;0,03;VAL;;;;;;
2026-03-10T06:00:00.000+01:00;11568,476;0,022;VAL;;;;;;
2026-03-10T06:15:00.000+01:00;11568,507;0,031;VAL;;;;;;
2026-03-10T06:30:00.000+01:00;11568,528;0,021;VAL;;;;;;
2026-03-10T06:45:00.000+01:00;11568,564;0,036;VAL;;;;;;
2026-03-10T07:00:00.000+01:00;11568,586;0,022;VAL;;;;;;
2026-03-10T07:15:00.000+01:00;11568,613;0,027;VAL;;;;;;
2026-03-10T07:30:00.000+01:00;11568,64;0,027;VAL;;;;;;
2026-03-10T07:45:00.000+01:00;11568,654;0,014;VAL;;;;;;
2026-03-10T08:00:00.000+01:00;11568,677;0,023;VAL;;;;;;
2026-03-10T08:15:00.000+01:00;11568,69;0,013;VAL;;;;;;
2026-03-10T08:30:00.000+01:00;11569;0,01;VAL;;;;;;
2026-03-10T08:45:00.000+01:00;11569;;VAL;;;;;;
2026-03-10T09:00:00.000+01:00;11568,703;0,003;VAL;;;;;;
2026-03-10T09:15:00.000+01:00;11568,703;;VAL;;;;;;
2026-03-10T09:30:00.000+01:00;11568,703;;VAL;;;;;;
2026-03-10T09:45:00.000+01:00;11568,704;0,001;VAL;;;;;;
2026-03-10T10:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T10:15:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T10:30:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T10:45:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T11:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T11:15:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T11:30:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T11:45:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T12:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T12:15:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T12:30:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T12:45:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T13:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T13:15:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T13:30:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T13:45:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T14:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T14:15:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T14:30:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T14:45:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T15:00:00.000+01:00;11568,704;;VAL;;;;;;
2026-03-10T15:15:00.000+01:00;11568,707;0,003;VAL;;;;;;
2026-03-10T15:30:00.000+01:00;11568,707;;VAL;;;;;;
2026-03-10T15:45:00.000+01:00;11568,708;0,001;VAL;;;;;;
2026-03-10T16:00:00.000+01:00;11568,715;0,007;VAL;;;;;;
2026-03-10T16:15:00.000+01:00;11568,728;0,013;VAL;;;;;;
2026-03-10T16:30:00.000+01:00;11568,744;0,016;VAL;;;;;;
2026-03-10T16:45:00.000+01:00;11568,763;0,019;VAL;;;;;;
2026-03-10T17:00:00.000+01:00;11568,79;0,027;VAL;;;;;;
2026-03-10T17:15:00.000+01:00;11568,809;0,019;VAL;;;;;;
2026-03-10T17:30:00.000+01:00;11568,832;0,023;VAL;;;;;;
2026-03-10T17:45:00.000+01:00;11568,853;0,021;VAL;;;;;;
2026-03-10T18:00:00.000+01:00;11568,889;0,036;VAL;;;;;;
2026-03-10T18:15:00.000+01:00;11568,906;0,017;VAL;;;;;;
2026-03-10T18:30:00.000+01:00;11568,933;0,027;VAL;;;;;;
2026-03-10T18:45:00.000+01:00;11568,961;0,028;VAL;;;;;;
2026-03-10T19:00:00.000+01:00;11568,99;0,029;VAL;;;;;;
2026-03-10T19:15:00.000+01:00;11569,011;0,021;VAL;;;;;;
2026-03-10T19:30:00.000+01:00;11569,037;0,026;VAL;;;;;;
2026-03-10T19:45:00.000+01:00;11569,063;0,026;VAL;;;;;;
2026-03-10T20:00:00.000+01:00;11569,086;0,023;VAL;;;;;;
2026-03-10T20:15:00.000+01:00;11569,117;0,031;VAL;;;;;;
2026-03-10T20:30:00.000+01:00;11569,143;0,026;VAL;;;;;;
2026-03-10T20:45:00.000+01:00;11569,163;0,02;VAL;;;;;;
2026-03-10T21:00:00.000+01:00;11569,199;0,036;VAL;;;;;;
2026-03-10T21:15:00.000+01:00;11569,216;0,017;VAL;;;;;;
2026-03-10T21:30:00.000+01:00;11569,245;0,029;VAL;;;;;;
2026-03-10T21:45:00.000+01:00;11569,275;0,03;VAL;;;;;;
2026-03-10T22:00:00.000+01:00;11569,298;0,023;VAL;;;;;;
2026-03-10T22:15:00.000+01:00;11569,326;0,028;VAL;;;;;;
2026-03-10T22:30:00.000+01:00;11569,375;0,049;VAL;;;;;;
2026-03-10T22:45:00.000+01:00;11569,417;0,042;VAL;;;;;;
2026-03-10T23:00:00.000+01:00;11569,449;0,032;VAL;;;;;;
2026-03-10T23:15:00.000+01:00;11569,485;0,036;VAL;;;;;;
2026-03-10T23:30:00.000+01:00;11569,525;0,04;VAL;;;;;;
2026-03-10T23:45:00.000+01:00;11569,56;0,035;VAL;;;;;;
2026-03-11T00:00:00.000+01:00;11569,602;0,042;VAL;;;;;;
2026-03-11T00:15:00.000+01:00;11569,63;0,028;VAL;;;;;;
2026-03-11T00:30:00.000+01:00;11569,675;0,045;VAL;;;;;;
2026-03-11T00:45:00.000+01:00;11569,71;0,035;VAL;;;;;;
2026-03-11T01:00:00.000+01:00;11569,747;0,037;VAL;;;;;;
2026-03-11T01:15:00.000+01:00;11569,774;0,027;VAL;;;;;;
2026-03-11T01:30:00.000+01:00;11569,798;0,024;VAL;;;;;;
2026-03-11T01:45:00.000+01:00;11569,835;0,037;VAL;;;;;;
2026-03-11T02:00:00.000+01:00;11569,863;0,028;VAL;;;;;;
2026-03-11T02:15:00.000+01:00;11569,887;0,024;VAL;;;;;;
2026-03-11T02:30:00.000+01:00;11569,916;0,029;VAL;;;;;;
2026-03-11T02:45:00.000+01:00;11569,943;0,027;VAL;;;;;;
2026-03-11T03:00:00.000+01:00;11569,977;0,034;VAL;;;;;;
2026-03-11T03:15:00.000+01:00;11569,994;0,017;VAL;;;;;;
2026-03-11T03:30:00.000+01:00;11570,025;0,031;VAL;;;;;;
2026-03-11T03:45:00.000+01:00;11570,056;0,031;VAL;;;;;;
2026-03-11T04:00:00.000+01:00;11570,078;0,022;VAL;;;;;;
2026-03-11T04:15:00.000+01:00;11570,108;0,03;VAL;;;;;;
2026-03-11T04:30:00.000+01:00;11570,131;0,023;VAL;;;;;;
2026-03-11T04:45:00.000+01:00;11570,165;0,034;VAL;;;;;;
2026-03-11T05:00:00.000+01:00;11570,184;0,019;VAL;;;;;;
2026-03-11T05:15:00.000+01:00;11570,213;0,029;VAL;;;;;;
2026-03-11T05:30:00.000+01:00;11570,243;0,03;VAL;;;;;;
2026-03-11T05:45:00.000+01:00;11570,266;0,023;VAL;;;;;;
2026-03-11T06:00:00.000+01:00;11570,299;0,033;VAL;;;;;;
2026-03-11T06:15:00.000+01:00;11570,32;0,021;VAL;;;;;;
2026-03-11T06:30:00.000+01:00;11570,356;0,036;VAL;;;;;;
2026-03-11T06:45:00.000+01:00;11570,375;0,019;VAL;;;;;;
2026-03-11T07:00:00.000+01:00;11570,402;0,027;VAL;;;;;;
2026-03-11T07:15:00.000+01:00;11570,432;0,03;VAL;;;;;;
2026-03-11T07:30:00.000+01:00;11570,454;0,022;VAL;;;;;;
2026-03-11T07:45:00.000+01:00;11570,482;0,028;VAL;;;;;;
2026-03-11T08:00:00.000+01:00;11570,501;0,019;VAL;;;;;;
2026-03-11T08:15:00.000+01:00;11570,515;0,014;VAL;;;;;;
2026-03-11T08:30:00.000+01:00;11570,516;0,001;VAL;;;;;;
2026-03-11T08:45:00.000+01:00;11570,518;0,002;VAL;;;;;;
2026-03-11T09:00:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T09:15:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T09:30:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T09:45:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T10:00:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T10:15:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T10:30:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T10:45:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T11:00:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T11:15:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T11:30:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T11:45:00.000+01:00;11570,518;;VAL;;;;;;
2026-03-11T12:00:00.000+01:00;11570,519;0,001;VAL;;;;;;
2026-03-11T12:15:00.000+01:00;11570,519;;VAL;;;;;;
2026-03-11T12:30:00.000+01:00;11570,525;0,006;VAL;;;;;;
2026-03-11T12:45:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T13:00:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T13:15:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T13:30:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T13:45:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T14:00:00.000+01:00;11570,525;;VAL;;;;;;
2026-03-11T14:15:00.000+01:00;11570,527;0,002;VAL;;;;;;
2026-03-11T14:30:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T14:45:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T15:00:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T15:15:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T15:30:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T15:45:00.000+01:00;11570,527;;VAL;;;;;;
2026-03-11T16:00:00.000+01:00;11570,532;0,005;VAL;;;;;;
2026-03-11T16:15:00.000+01:00;11570,541;0,009;VAL;;;;;;
2026-03-11T16:30:00.000+01:00;11570,561;0,02;VAL;;;;;;
2026-03-11T16:45:00.000+01:00;11570,576;0,015;VAL;;;;;;
2026-03-11T17:00:00.000+01:00;11570,592;0,016;VAL;;;;;;
2026-03-11T17:15:00.000+01:00;11570,624;0,032;VAL;;;;;;
2026-03-11T17:30:00.000+01:00;11570,65;0,026;VAL;;;;;;
2026-03-11T17:45:00.000+01:00;11570,676;0,026;VAL;;;;;;
2026-03-11T18:00:00.000+01:00;11571;0,024;VAL;;;;;;
2026-03-11T18:15:00.000+01:00;11570,726;0,026;VAL;;;;;;
2026-03-11T18:30:00.000+01:00;11570,754;0,028;VAL;;;;;;
2026-03-11T18:45:00.000+01:00;11570,773;0,019;VAL;;;;;;
2026-03-11T19:00:00.000+01:00;11570,802;0,029;VAL;;;;;;
2026-03-11T19:15:00.000+01:00;11570,822;0,02;VAL;;;;;;
2026-03-11T19:30:00.000+01:00;11570,854;0,032;VAL;;;;;;
2026-03-11T19:45:00.000+01:00;11570,877;0,023;VAL;;;;;;
2026-03-11T20:00:00.000+01:00;11570,902;0,025;VAL;;;;;;
2026-03-11T20:15:00.000+01:00;11570,935;0,033;VAL;;;;;;
2026-03-11T20:30:00.000+01:00;11570,957;0,022;VAL;;;;;;
2026-03-11T20:45:00.000+01:00;11570,981;0,024;VAL;;;;;;
2026-03-11T21:00:00.000+01:00;11571,031;0,05;VAL;;;;;;
2026-03-11T21:15:00.000+01:00;11571,138;0,107;VAL;;;;;;
2026-03-11T21:30:00.000+01:00;11571,193;0,055;VAL;;;;;;
2026-03-11T21:45:00.000+01:00;11571,225;0,032;VAL;;;;;;
2026-03-11T22:00:00.000+01:00;11571,277;0,052;VAL;;;;;;
2026-03-11T22:15:00.000+01:00;11571,323;0,046;VAL;;;;;;
2026-03-11T22:30:00.000+01:00;11571,37;0,047;VAL;;;;;;
2026-03-11T22:45:00.000+01:00;11571,411;0,041;VAL;;;;;;
2026-03-11T23:00:00.000+01:00;11571,456;0,045;VAL;;;;;;
2026-03-11T23:15:00.000+01:00;11571,498;0,042;VAL;;;;;;
2026-03-11T23:30:00.000+01:00;11571,534;0,036;VAL;;;;;;
2026-03-11T23:45:00.000+01:00;11571,568;0,034;VAL;;;;;;
2026-03-12T00:00:00.000+01:00;11571,605;0,037;VAL;;;;;;
2026-03-12T00:15:00.000+01:00;11571,634;0,029;VAL;;;;;;
2026-03-12T00:30:00.000+01:00;11571,671;0,037;VAL;;;;;;
2026-03-12T00:45:00.000+01:00;11571,687;0,016;VAL;;;;;;
2026-03-12T01:00:00.000+01:00;11571,723;0,036;VAL;;;;;;
2026-03-12T01:15:00.000+01:00;11571,753;0,03;VAL;;;;;;
2026-03-12T01:30:00.000+01:00;11571,785;0,032;VAL;;;;;;
2026-03-12T01:45:00.000+01:00;11571,81;0,025;VAL;;;;;;
2026-03-12T02:00:00.000+01:00;11571,838;0,028;VAL;;;;;;
2026-03-12T02:15:00.000+01:00;11571,864;0,026;VAL;;;;;;
2026-03-12T02:30:00.000+01:00;11571,891;0,027;VAL;;;;;;
2026-03-12T02:45:00.000+01:00;11571,918;0,027;VAL;;;;;;
2026-03-12T03:00:00.000+01:00;11571,942;0,024;VAL;;;;;;
2026-03-12T03:15:00.000+01:00;11571,971;0,029;VAL;;;;;;
2026-03-12T03:30:00.000+01:00;11571,998;0,027;VAL;;;;;;
2026-03-12T03:45:00.000+01:00;11572,021;0,023;VAL;;;;;;
2026-03-12T04:00:00.000+01:00;11572,052;0,031;VAL;;;;;;
2026-03-12T04:15:00.000+01:00;11572,08;0,028;VAL;;;;;;
2026-03-12T04:30:00.000+01:00;11572;0,02;VAL;;;;;;
2026-03-12T04:45:00.000+01:00;11572,131;0,031;VAL;;;;;;
2026-03-12T05:00:00.000+01:00;11572,159;0,028;VAL;;;;;;
2026-03-12T05:15:00.000+01:00;11572,188;0,029;VAL;;;;;;
2026-03-12T05:30:00.000+01:00;11572,207;0,019;VAL;;;;;;
2026-03-12T05:45:00.000+01:00;11572,243;0,036;VAL;;;;;;
2026-03-12T06:00:00.000+01:00;11572,265;0,022;VAL;;;;;;
2026-03-12T06:15:00.000+01:00;11572,288;0,023;VAL;;;;;;
2026-03-12T06:30:00.000+01:00;11572,318;0,03;VAL;;;;;;
2026-03-12T06:45:00.000+01:00;11572,339;0,021;VAL;;;;;;
2026-03-12T07:00:00.000+01:00;11572,367;0,028;VAL;;;;;;
2026-03-12T07:15:00.000+01:00;11572,384;0,017;VAL;;;;;;
2026-03-12T07:30:00.000+01:00;11572,411;0,027;VAL;;;;;;
2026-03-12T07:45:00.000+01:00;11572,43;0,019;VAL;;;;;;
2026-03-12T08:00:00.000+01:00;11572,461;0,031;VAL;;;;;;
2026-03-12T08:15:00.000+01:00;11572,471;0,01;VAL;;;;;;
2026-03-12T08:30:00.000+01:00;11572,473;0,002;VAL;;;;;;
2026-03-12T08:45:00.000+01:00;11572,482;0,009;VAL;;;;;;
2026-03-12T09:00:00.000+01:00;11572,482;;VAL;;;;;;
2026-03-12T09:15:00.000+01:00;11572,485;0,003;VAL;;;;;;
2026-03-12T09:30:00.000+01:00;11572,485;;VAL;;;;;;
2026-03-12T09:45:00.000+01:00;11572,487;0,002;VAL;;;;;;
2026-03-12T10:00:00.000+01:00;11572,488;0,001;VAL;;;;;;
2026-03-12T10:15:00.000+01:00;11572,488;;VAL;;;;;;
2026-03-12T10:30:00.000+01:00;11572,488;;VAL;;;;;;
2026-03-12T10:45:00.000+01:00;11572,488;;VAL;;;;;;
2026-03-12T11:00:00.000+01:00;11572,488;;VAL;;;;;;
2026-03-12T11:15:00.000+01:00;11572,488;;VAL;;;;;;
2026-03-12T11:30:00.000+01:00;11572,488;;VAL;;;;;;
