Datum;Zeit von;Zeit bis;AT00100000000000000010000XXXXXXXX (1111111111) - Einspeiser [kWh]
27.05.2024;10:30:00;10:45:00;0,127
27.05.2024;10:45:00;11:00:00;0,049
27.05.2024;11:00:00;11:15:00;0,151
27.05.2024;11:15:00;11:30:00;0,081
27.05.2024;11:30:00;11:45:00;0,122
27.05.2024;11:45:00;12:00:00;0,586
27.05.2024;12:00:00;12:15:00;1,361
27.05.2024;12:15:00;12:30:00;1,406
27.05.2024;12:30:00;12:45:00;1,4
27.05.2024;12:45:00;13:00:00;1,479
27.05.2024;13:00:00;13:15:00;1,505
27.05.2024;13:15:00;13:30:00;1,458
27.05.2024;13:30:00;13:45:00;0,36
27.05.2024;13:45:00;14:00:00;0,09
27.05.2024;14:00:00;14:15:00;0,335
27.05.2024;14:15:00;14:30:00;0,229
27.05.2024;14:30:00;14:45:00;0,129
27.05.2024;14:45:00;15:00:00;0,301
27.05.2024;15:00:00;15:15:00;0,23
27.05.2024;15:15:00;15:30:00;0,036
27.05.2024;15:30:00;15:45:00;0,16
27.05.2024;15:45:00;16:00:00;0,055
27.05.2024;16:00:00;16:15:00;0,004
27.05.2024;16:15:00;16:30:00;0,044
27.05.2024;16:30:00;16:45:00;0,046
27.05.2024;16:45:00;17:00:00;0,039
27.05.2024;17:00:00;17:15:00;0,055
27.05.2024;17:15:00;17:30:00;0,028
27.05.2024;17:30:00;17:45:00;0,181
27.05.2024;17:45:00;18:00:00;0,441
27.05.2024;18:00:00;18:15:00;0,337
27.05.2024;18:15:00;18:30:00;0,277
27.05.2024;18:30:00;18:45:00;0,113
27.05.2024;18:45:00;19:00:00;0,038
27.05.2024;19:00:00;19:15:00;0,002
27.05.2024;19:15:00;19:30:00;0,001
27.05.2024;19:30:00;19:45:00;0,002
27.05.2024;19:45:00;20:00:00;0
27.05.2024;20:00:00;20:15:00;0
27.05.2024;20:15:00;20:30:00;0
27.05.2024;20:30:00;20:45:00;0
27.05.2024;20:45:00;21:00:00;0
27.05.2024;21:00:00;21:15:00;0
27.05.2024;21:15:00;21:30:00;0
27.05.2024;21:30:00;21:45:00;0
27.05.2024;21:45:00;22:00:00;0
27.05.2024;22:00:00;22:15:00;0
27.05.2024;22:15:00;22:30:00;0
27.05.2024;22:30:00;22:45:00;0
27.05.2024;22:45:00;23:00:00;0
27.05.2024;23:00:00;23:15:00;0
27.05.2024;23:15:00;23:30:00;0
27.05.2024;23:30:00;23:45:00;0
27.05.2024;23:45:00;00:00:00;0
28.05.2024;00:00:00;00:15:00;0
28.05.2024;00:15:00;00:30:00;0
28.05.2024;00:30:00;00:45:00;0
28.05.2024;00:45:00;01:00:00;0
28.05.2024;01:00:00;01:15:00;0
28.05.2024;01:15:00;01:30:00;0
28.05.2024;01:30:00;01:45:00;0
28.05.2024;01:45:00;02:00:00;0
28.05.2024;02:00:00;02:15:00;0
28.05.2024;02:15:00;02:30:00;0
28.05.2024;02:30:00;02:45:00;0
28.05.2024;02:45:00;03:00:00;0
28.05.2024;03:00:00;03:15:00;0
28.05.2024;03:15:00;03:30:00;0
28.05.2024;03:30:00;03:45:00;0
28.05.2024;03:45:00;04:00:00;0
28.05.2024;04:00:00;04:15:00;0
28.05.2024;04:15:00;04:30:00;0
28.05.2024;04:30:00;04:45:00;0
28.05.2024;04:45:00;05:00:00;0
28.05.2024;05:00:00;05:15:00;0
28.05.2024;05:15:00;05:30:00;0
28.05.2024;05:30:00;05:45:00;0
28.05.2024;05:45:00;06:00:00;0
28.05.2024;06:00:00;06:15:00;0
28.05.2024;06:15:00;06:30:00;0
28.05.2024;06:30:00;06:45:00;0
28.05.2024;06:45:00;07:00:00;0
28.05.2024;07:00:00;07:15:00;0,017
28.05.2024;07:15:00;07:30:00;0,02
28.05.2024;07:30:00;07:45:00;0,028
28.05.2024;07:45:00;08:00:00;0,101
28.05.2024;08:00:00;08:15:00;0,137
28.05.2024;08:15:00;08:30:00;0,127
28.05.2024;08:30:00;08:45:00;0,051
28.05.2024;08:45:00;09:00:00;0,043
28.05.2024;09:00:00;09:15:00;0,044
28.05.2024;09:15:00;09:30:00;0,061
28.05.2024;09:30:00;09:45:00;0,127
28.05.2024;09:45:00;10:00:00;0,105
28.05.2024;10:00:00;10:15:00;0,111
28.05.2024;10:15:00;10:30:00;0,267
28.05.2024;10:30:00;10:45:00;0,049
28.05.2024;10:45:00;11:00:00;0,098
28.05.2024;11:00:00;11:15:00;0,23
28.05.2024;11:15:00;11:30:00;0,084
28.05.2024;11:30:00;11:45:00;0,112
28.05.2024;11:45:00;12:00:00;0,428
28.05.2024;12:00:00;12:15:00;0,232
28.05.2024;12:15:00;12:30:00;0,077
28.05.2024;12:30:00;12:45:00;0,083
28.05.2024;12:45:00;13:00:00;0,39
28.05.2024;13:00:00;13:15:00;0,551
28.05.2024;13:15:00;13:30:00;0,071
28.05.2024;13:30:00;13:45:00;0,295
28.05.2024;13:45:00;14:00:00;0,135
28.05.2024;14:00:00;14:15:00;0,877
28.05.2024;14:15:00;14:30:00;0,124
28.05.2024;14:30:00;14:45:00;0,245
28.05.2024;14:45:00;15:00:00;0,133
28.05.2024;15:00:00;15:15:00;0,096
28.05.2024;15:15:00;15:30:00;0,277
28.05.2024;15:30:00;15:45:00;1,177
28.05.2024;15:45:00;16:00:00;0,984
28.05.2024;16:00:00;16:15:00;0,93
28.05.2024;16:15:00;16:30:00;0,92
28.05.2024;16:30:00;16:45:00;0,602
28.05.2024;16:45:00;17:00:00;0,278
28.05.2024;17:00:00;17:15:00;0,57
28.05.2024;17:15:00;17:30:00;0,813
28.05.2024;17:30:00;17:45:00;0,439
28.05.2024;17:45:00;18:00:00;0,225
28.05.2024;18:00:00;18:15:00;0,25
28.05.2024;18:15:00;18:30:00;0,208
28.05.2024;18:30:00;18:45:00;0,105
28.05.2024;18:45:00;19:00:00;0,009
28.05.2024;19:00:00;19:15:00;0
28.05.2024;19:15:00;19:30:00;0
28.05.2024;19:30:00;19:45:00;0
28.05.2024;19:45:00;20:00:00;0
28.05.2024;20:00:00;20:15:00;0
28.05.2024;20:15:00;20:30:00;0
28.05.2024;20:30:00;20:45:00;0
28.05.2024;20:45:00;21:00:00;0
28.05.2024;21:00:00;21:15:00;0
28.05.2024;21:15:00;21:30:00;0
28.05.2024;21:30:00;21:45:00;0
28.05.2024;21:45:00;22:00:00;0
28.05.2024;22:00:00;22:15:00;0
28.05.2024;22:15:00;22:30:00;0
28.05.2024;22:30:00;22:45:00;0
28.05.2024;22:45:00;23:00:00;0
28.05.2024;23:00:00;23:15:00;0
28.05.2024;23:15:00;23:30:00;0
28.05.2024;23:30:00;23:45:00;0
28.05.2024;23:45:00;00:00:00;0
29.05.2024;00:00:00;00:15:00;0
29.05.2024;00:15:00;00:30:00;0
29.05.2024;00:30:00;00:45:00;0
29.05.2024;00:45:00;01:00:00;0
29.05.2024;01:00:00;01:15:00;0
29.05.2024;01:15:00;01:30:00;0
29.05.2024;01:30:00;01:45:00;0
29.05.2024;01:45:00;02:00:00;0
29.05.2024;02:00:00;02:15:00;0
29.05.2024;02:15:00;02:30:00;0
29.05.2024;02:30:00;02:45:00;0
29.05.2024;02:45:00;03:00:00;0
29.05.2024;03:00:00;03:15:00;0
29.05.2024;03:15:00;03:30:00;0
29.05.2024;03:30:00;03:45:00;0
29.05.2024;03:45:00;04:00:00;0
29.05.2024;04:00:00;04:15:00;0
29.05.2024;04:15:00;04:30:00;0
29.05.2024;04:30:00;04:45:00;0
29.05.2024;04:45:00;05:00:00;0
29.05.2024;05:00:00;05:15:00;0
29.05.2024;05:15:00;05:30:00;0
29.05.2024;05:30:00;05:45:00;0
29.05.2024;05:45:00;06:00:00;0
29.05.2024;06:00:00;06:15:00;0
29.05.2024;06:15:00;06:30:00;0
29.05.2024;06:30:00;06:45:00;0
29.05.2024;06:45:00;07:00:00;0
29.05.2024;07:00:00;07:15:00;0,006
29.05.2024;07:15:00;07:30:00;0,014
29.05.2024;07:30:00;07:45:00;0,017
29.05.2024;07:45:00;08:00:00;0,063
29.05.2024;08:00:00;08:15:00;0,117
29.05.2024;08:15:00;08:30:00;0,176
29.05.2024;08:30:00;08:45:00;0,258
29.05.2024;08:45:00;09:00:00;0,371
29.05.2024;09:00:00;09:15:00;0,647
29.05.2024;09:15:00;09:30:00;0,602
29.05.2024;09:30:00;09:45:00;0,574
29.05.2024;09:45:00;10:00:00;0,598
29.05.2024;10:00:00;10:15:00;0,761
29.05.2024;10:15:00;10:30:00;0,868
29.05.2024;10:30:00;10:45:00;0,969
29.05.2024;10:45:00;11:00:00;1,076
29.05.2024;11:00:00;11:15:00;1,146
29.05.2024;11:15:00;11:30:00;1,269
29.05.2024;11:30:00;11:45:00;1,236
29.05.2024;11:45:00;12:00:00;1,287
29.05.2024;12:00:00;12:15:00;1,219
29.05.2024;12:15:00;12:30:00;1,454
29.05.2024;12:30:00;12:45:00;1,424
29.05.2024;12:45:00;13:00:00;1,38
29.05.2024;13:00:00;13:15:00;1,085
29.05.2024;13:15:00;13:30:00;1,55
29.05.2024;13:30:00;13:45:00;1,585
29.05.2024;13:45:00;14:00:00;1,36
29.05.2024;14:00:00;14:15:00;1,472
29.05.2024;14:15:00;14:30:00;1,4
29.05.2024;14:30:00;14:45:00;1,396
29.05.2024;14:45:00;15:00:00;1,35
29.05.2024;15:00:00;15:15:00;1,367
29.05.2024;15:15:00;15:30:00;1,231
29.05.2024;15:30:00;15:45:00;1,156
29.05.2024;15:45:00;16:00:00;1,132
29.05.2024;16:00:00;16:15:00;1,01
29.05.2024;16:15:00;16:30:00;1,021
29.05.2024;16:30:00;16:45:00;1,175
29.05.2024;16:45:00;17:00:00;1,104
29.05.2024;17:00:00;17:15:00;1,008
29.05.2024;17:15:00;17:30:00;0,901
29.05.2024;17:30:00;17:45:00;0,8
29.05.2024;17:45:00;18:00:00;0,536
29.05.2024;18:00:00;18:15:00;0,536
29.05.2024;18:15:00;18:30:00;0,383
29.05.2024;18:30:00;18:45:00;0,2
29.05.2024;18:45:00;19:00:00;0,004
29.05.2024;19:00:00;19:15:00;0,033
29.05.2024;19:15:00;19:30:00;0,019
29.05.2024;19:30:00;19:45:00;0
29.05.2024;19:45:00;20:00:00;0
29.05.2024;20:00:00;20:15:00;0
29.05.2024;20:15:00;20:30:00;0
29.05.2024;20:30:00;20:45:00;0
29.05.2024;20:45:00;21:00:00;0
29.05.2024;21:00:00;21:15:00;0
29.05.2024;21:15:00;21:30:00;0
29.05.2024;21:30:00;21:45:00;0
29.05.2024;21:45:00;22:00:00;0
29.05.2024;22:00:00;22:15:00;0
29.05.2024;22:15:00;22:30:00;0
29.05.2024;22:30:00;22:45:00;0
29.05.2024;22:45:00;23:00:00;0
29.05.2024;23:00:00;23:15:00;0
29.05.2024;23:15:00;23:30:00;0
29.05.2024;23:30:00;23:45:00;0
29.05.2024;23:45:00;00:00:00;0
30.05.2024;00:00:00;00:15:00;0
30.05.2024;00:15:00;00:30:00;0
30.05.2024;00:30:00;00:45:00;0
30.05.2024;00:45:00;01:00:00;0
30.05.2024;01:00:00;01:15:00;0
30.05.2024;01:15:00;01:30:00;0
30.05.2024;01:30:00;01:45:00;0
30.05.2024;01:45:00;02:00:00;0
30.05.2024;02:00:00;02:15:00;0
30.05.2024;02:15:00;02:30:00;0
30.05.2024;02:30:00;02:45:00;0
30.05.2024;02:45:00;03:00:00;0
30.05.2024;03:00:00;03:15:00;0
30.05.2024;03:15:00;03:30:00;0
30.05.2024;03:30:00;03:45:00;0
30.05.2024;03:45:00;04:00:00;0
30.05.2024;04:00:00;04:15:00;0
30.05.2024;04:15:00;04:30:00;0
30.05.2024;04:30:00;04:45:00;0
30.05.2024;04:45:00;05:00:00;0
30.05.2024;05:00:00;05:15:00;0
30.05.2024;05:15:00;05:30:00;0
30.05.2024;05:30:00;05:45:00;0
30.05.2024;05:45:00;06:00:00;0
30.05.2024;06:00:00;06:15:00;0
30.05.2024;06:15:00;06:30:00;0,01
30.05.2024;06:30:00;06:45:00;0,032
30.05.2024;06:45:00;07:00:00;0,041
30.05.2024;07:00:00;07:15:00;0,009
30.05.2024;07:15:00;07:30:00;0,032
30.05.2024;07:30:00;07:45:00;0,023
30.05.2024;07:45:00;08:00:00;0,089
30.05.2024;08:00:00;08:15:00;0,175
30.05.2024;08:15:00;08:30:00;0,258
30.05.2024;08:30:00;08:45:00;0,343
30.05.2024;08:45:00;09:00:00;0,424
30.05.2024;09:00:00;09:15:00;0,638
30.05.2024;09:15:00;09:30:00;0,546
30.05.2024;09:30:00;09:45:00;0,562
30.05.2024;09:45:00;10:00:00;0,578
30.05.2024;10:00:00;10:15:00;0,8
30.05.2024;10:15:00;10:30:00;0,562
30.05.2024;10:30:00;10:45:00;0,908
30.05.2024;10:45:00;11:00:00;1,078
30.05.2024;11:00:00;11:15:00;1,165
30.05.2024;11:15:00;11:30:00;1,106
30.05.2024;11:30:00;11:45:00;1,286
30.05.2024;11:45:00;12:00:00;1,282
30.05.2024;12:00:00;12:15:00;1,199
30.05.2024;12:15:00;12:30:00;1,537
30.05.2024;12:30:00;12:45:00;1,617
30.05.2024;12:45:00;13:00:00;1,421
30.05.2024;13:00:00;13:15:00;1,425
30.05.2024;13:15:00;13:30:00;0,867
30.05.2024;13:30:00;13:45:00;1,605
30.05.2024;13:45:00;14:00:00;1,555
30.05.2024;14:00:00;14:15:00;0,855
30.05.2024;14:15:00;14:30:00;0,08
30.05.2024;14:30:00;14:45:00;0,849
30.05.2024;14:45:00;15:00:00;0,659
30.05.2024;15:00:00;15:15:00;0,423
30.05.2024;15:15:00;15:30:00;0,352
30.05.2024;15:30:00;15:45:00;0,338
30.05.2024;15:45:00;16:00:00;0,329
30.05.2024;16:00:00;16:15:00;0,224
30.05.2024;16:15:00;16:30:00;0,091
30.05.2024;16:30:00;16:45:00;0,029
30.05.2024;16:45:00;17:00:00;0,003
30.05.2024;17:00:00;17:15:00;0
30.05.2024;17:15:00;17:30:00;0
30.05.2024;17:30:00;17:45:00;0
30.05.2024;17:45:00;18:00:00;0,001
30.05.2024;18:00:00;18:15:00;0,046
30.05.2024;18:15:00;18:30:00;0,02
30.05.2024;18:30:00;18:45:00;0
30.05.2024;18:45:00;19:00:00;0
30.05.2024;19:00:00;19:15:00;0
30.05.2024;19:15:00;19:30:00;0
30.05.2024;19:30:00;19:45:00;0
30.05.2024;19:45:00;20:00:00;0
30.05.2024;20:00:00;20:15:00;0
30.05.2024;20:15:00;20:30:00;0
30.05.2024;20:30:00;20:45:00;0
30.05.2024;20:45:00;21:00:00;0
30.05.2024;21:00:00;21:15:00;0
30.05.2024;21:15:00;21:30:00;0
30.05.2024;21:30:00;21:45:00;0
30.05.2024;21:45:00;22:00:00;0
30.05.2024;22:00:00;22:15:00;0
30.05.2024;22:15:00;22:30:00;0
30.05.2024;22:30:00;22:45:00;0
30.05.2024;22:45:00;23:00:00;0
30.05.2024;23:00:00;23:15:00;0
30.05.2024;23:15:00;23:30:00;0
30.05.2024;23:30:00;23:45:00;0
30.05.2024;23:45:00;00:00:00;0
31.05.2024;00:00:00;00:15:00;0
31.05.2024;00:15:00;00:30:00;0
31.05.2024;00:30:00;00:45:00;0
31.05.2024;00:45:00;01:00:00;0
31.05.2024;01:00:00;01:15:00;0
31.05.2024;01:15:00;01:30:00;0
31.05.2024;01:30:00;01:45:00;0
31.05.2024;01:45:00;02:00:00;0
31.05.2024;02:00:00;02:15:00;0
31.05.2024;02:15:00;02:30:00;0
31.05.2024;02:30:00;02:45:00;0
31.05.2024;02:45:00;03:00:00;0
31.05.2024;03:00:00;03:15:00;0
31.05.2024;03:15:00;03:30:00;0
31.05.2024;03:30:00;03:45:00;0
31.05.2024;03:45:00;04:00:00;0
31.05.2024;04:00:00;04:15:00;0
31.05.2024;04:15:00;04:30:00;0
31.05.2024;04:30:00;04:45:00;0
31.05.2024;04:45:00;05:00:00;0
31.05.2024;05:00:00;05:15:00;0
31.05.2024;05:15:00;05:30:00;0
31.05.2024;05:30:00;05:45:00;0
31.05.2024;05:45:00;06:00:00;0
31.05.2024;06:00:00;06:15:00;0
31.05.2024;06:15:00;06:30:00;0
31.05.2024;06:30:00;06:45:00;0
31.05.2024;06:45:00;07:00:00;0,001
31.05.2024;07:00:00;07:15:00;0,043
31.05.2024;07:15:00;07:30:00;0,083
31.05.2024;07:30:00;07:45:00;0,022
31.05.2024;07:45:00;08:00:00;0,115
31.05.2024;08:00:00;08:15:00;0,149
31.05.2024;08:15:00;08:30:00;0,13
31.05.2024;08:30:00;08:45:00;0,095
31.05.2024;08:45:00;09:00:00;0,127
31.05.2024;09:00:00;09:15:00;0,166
31.05.2024;09:15:00;09:30:00;0,175
31.05.2024;09:30:00;09:45:00;0,192
31.05.2024;09:45:00;10:00:00;0,328
31.05.2024;10:00:00;10:15:00;0,335
31.05.2024;10:15:00;10:30:00;0
31.05.2024;10:30:00;10:45:00;0,055
31.05.2024;10:45:00;11:00:00;0,072
31.05.2024;11:00:00;11:15:00;0,167
31.05.2024;11:15:00;11:30:00;0,053
31.05.2024;11:30:00;11:45:00;0,213
31.05.2024;11:45:00;12:00:00;0,011
31.05.2024;12:00:00;12:15:00;0,099
31.05.2024;12:15:00;12:30:00;0,018
31.05.2024;12:30:00;12:45:00;0,199
31.05.2024;12:45:00;13:00:00;0,244
31.05.2024;13:00:00;13:15:00;0,149
31.05.2024;13:15:00;13:30:00;0,283
31.05.2024;13:30:00;13:45:00;0,211
31.05.2024;13:45:00;14:00:00;0,407
31.05.2024;14:00:00;14:15:00;0,412
31.05.2024;14:15:00;14:30:00;0,364
31.05.2024;14:30:00;14:45:00;0,48
31.05.2024;14:45:00;15:00:00;0,264
31.05.2024;15:00:00;15:15:00;0,261
31.05.2024;15:15:00;15:30:00;0,585
31.05.2024;15:30:00;15:45:00;0,848
31.05.2024;15:45:00;16:00:00;0,189
31.05.2024;16:00:00;16:15:00;0,045
31.05.2024;16:15:00;16:30:00;0,319
31.05.2024;16:30:00;16:45:00;0,127
31.05.2024;16:45:00;17:00:00;0,006
31.05.2024;17:00:00;17:15:00;0
31.05.2024;17:15:00;17:30:00;0
31.05.2024;17:30:00;17:45:00;0
31.05.2024;17:45:00;18:00:00;0,077
31.05.2024;18:00:00;18:15:00;0,184
31.05.2024;18:15:00;18:30:00;0,007
31.05.2024;18:30:00;18:45:00;0
31.05.2024;18:45:00;19:00:00;0
31.05.2024;19:00:00;19:15:00;0
31.05.2024;19:15:00;19:30:00;0
31.05.2024;19:30:00;19:45:00;0
31.05.2024;19:45:00;20:00:00;0
31.05.2024;20:00:00;20:15:00;0
31.05.2024;20:15:00;20:30:00;0
31.05.2024;20:30:00;20:45:00;0
31.05.2024;20:45:00;21:00:00;0
31.05.2024;21:00:00;21:15:00;0
31.05.2024;21:15:00;21:30:00;0
31.05.2024;21:30:00;21:45:00;0
31.05.2024;21:45:00;22:00:00;0
31.05.2024;22:00:00;22:15:00;0
31.05.2024;22:15:00;22:30:00;0
31.05.2024;22:30:00;22:45:00;0
31.05.2024;22:45:00;23:00:00;0
31.05.2024;23:00:00;23:15:00;0
31.05.2024;23:15:00;23:30:00;0
31.05.2024;23:30:00;23:45:00;0
31.05.2024;23:45:00;00:00:00;0
