sep=;
Anlagennummer;Zaehlpunkt;Tarif;Statistikzeitraum Beginn;Statistikzeitraum Ende;Wert;Einheit;Messwert: VAL...gemessen, EST...rechnerisch ermittelt
12345678;AT0080123456789012345678901234567;;23.07.2023 10:00;23.07.2023 10:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 10:15;23.07.2023 10:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 10:30;23.07.2023 10:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 10:45;23.07.2023 11:00;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 11:00;23.07.2023 11:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 11:15;23.07.2023 11:30;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 11:30;23.07.2023 11:45;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 11:45;23.07.2023 12:00;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 12:00;23.07.2023 12:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 12:15;23.07.2023 12:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 12:30;23.07.2023 12:45;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 12:45;23.07.2023 13:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 13:00;23.07.2023 13:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 13:15;23.07.2023 13:30;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 13:30;23.07.2023 13:45;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 13:45;23.07.2023 14:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 14:00;23.07.2023 14:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 14:15;23.07.2023 14:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 14:30;23.07.2023 14:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 14:45;23.07.2023 15:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 15:00;23.07.2023 15:15;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 15:15;23.07.2023 15:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 15:30;23.07.2023 15:45;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 15:45;23.07.2023 16:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 16:00;23.07.2023 16:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 16:15;23.07.2023 16:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 16:30;23.07.2023 16:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 16:45;23.07.2023 17:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 17:00;23.07.2023 17:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 17:15;23.07.2023 17:30;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 17:30;23.07.2023 17:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 17:45;23.07.2023 18:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 18:00;23.07.2023 18:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 18:15;23.07.2023 18:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 18:30;23.07.2023 18:45;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 18:45;23.07.2023 19:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 19:00;23.07.2023 19:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 19:15;23.07.2023 19:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 19:30;23.07.2023 19:45;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 19:45;23.07.2023 20:00;0,32;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 20:00;23.07.2023 20:15;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 20:15;23.07.2023 20:30;0,122;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 20:30;23.07.2023 20:45;0,112;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 20:45;23.07.2023 21:00;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 21:00;23.07.2023 21:15;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 21:15;23.07.2023 21:30;0,05;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 21:30;23.07.2023 21:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 21:45;23.07.2023 22:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 22:00;23.07.2023 22:15;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 22:15;23.07.2023 22:30;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 22:30;23.07.2023 22:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 22:45;23.07.2023 23:00;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 23:00;23.07.2023 23:15;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 23:15;23.07.2023 23:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 23:30;23.07.2023 23:45;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;23.07.2023 23:45;24.07.2023 00:00;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 00:00;24.07.2023 00:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 00:15;24.07.2023 00:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 00:30;24.07.2023 00:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 00:45;24.07.2023 01:00;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 01:00;24.07.2023 01:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 01:15;24.07.2023 01:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 01:30;24.07.2023 01:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 01:45;24.07.2023 02:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 02:00;24.07.2023 02:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 02:15;24.07.2023 02:30;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 02:30;24.07.2023 02:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 02:45;24.07.2023 03:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 03:00;24.07.2023 03:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 03:15;24.07.2023 03:30;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 03:30;24.07.2023 03:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 03:45;24.07.2023 04:00;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 04:00;24.07.2023 04:15;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 04:15;24.07.2023 04:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 04:30;24.07.2023 04:45;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 04:45;24.07.2023 05:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 05:00;24.07.2023 05:15;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 05:15;24.07.2023 05:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 05:30;24.07.2023 05:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 05:45;24.07.2023 06:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 06:00;24.07.2023 06:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 06:15;24.07.2023 06:30;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 06:30;24.07.2023 06:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 06:45;24.07.2023 07:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 07:00;24.07.2023 07:15;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 07:15;24.07.2023 07:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 07:30;24.07.2023 07:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 07:45;24.07.2023 08:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 08:00;24.07.2023 08:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 08:15;24.07.2023 08:30;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 08:30;24.07.2023 08:45;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 08:45;24.07.2023 09:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 09:00;24.07.2023 09:15;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 09:15;24.07.2023 09:30;0,081;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 09:30;24.07.2023 09:45;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 09:45;24.07.2023 10:00;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 10:00;24.07.2023 10:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 10:15;24.07.2023 10:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 10:30;24.07.2023 10:45;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 10:45;24.07.2023 11:00;0,039;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 11:00;24.07.2023 11:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 11:15;24.07.2023 11:30;0,039;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 11:30;24.07.2023 11:45;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 11:45;24.07.2023 12:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 12:00;24.07.2023 12:15;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 12:15;24.07.2023 12:30;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 12:30;24.07.2023 12:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 12:45;24.07.2023 13:00;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 13:00;24.07.2023 13:15;0,064;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 13:15;24.07.2023 13:30;0,059;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 13:30;24.07.2023 13:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 13:45;24.07.2023 14:00;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 14:00;24.07.2023 14:15;0,062;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 14:15;24.07.2023 14:30;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 14:30;24.07.2023 14:45;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 14:45;24.07.2023 15:00;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 15:00;24.07.2023 15:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 15:15;24.07.2023 15:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 15:30;24.07.2023 15:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 15:45;24.07.2023 16:00;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 16:00;24.07.2023 16:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 16:15;24.07.2023 16:30;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 16:30;24.07.2023 16:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 16:45;24.07.2023 17:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 17:00;24.07.2023 17:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 17:15;24.07.2023 17:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 17:30;24.07.2023 17:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 17:45;24.07.2023 18:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 18:00;24.07.2023 18:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 18:15;24.07.2023 18:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 18:30;24.07.2023 18:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 18:45;24.07.2023 19:00;0,267;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 19:00;24.07.2023 19:15;0,135;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 19:15;24.07.2023 19:30;0,06;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 19:30;24.07.2023 19:45;0,062;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 19:45;24.07.2023 20:00;0,054;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 20:00;24.07.2023 20:15;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 20:15;24.07.2023 20:30;0,052;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 20:30;24.07.2023 20:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 20:45;24.07.2023 21:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 21:00;24.07.2023 21:15;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 21:15;24.07.2023 21:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 21:30;24.07.2023 21:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 21:45;24.07.2023 22:00;0,05;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 22:00;24.07.2023 22:15;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 22:15;24.07.2023 22:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 22:30;24.07.2023 22:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 22:45;24.07.2023 23:00;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 23:00;24.07.2023 23:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 23:15;24.07.2023 23:30;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 23:30;24.07.2023 23:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;24.07.2023 23:45;25.07.2023 00:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 00:00;25.07.2023 00:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 00:15;25.07.2023 00:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 00:30;25.07.2023 00:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 00:45;25.07.2023 01:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 01:00;25.07.2023 01:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 01:15;25.07.2023 01:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 01:30;25.07.2023 01:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 01:45;25.07.2023 02:00;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 02:00;25.07.2023 02:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 02:15;25.07.2023 02:30;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 02:30;25.07.2023 02:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 02:45;25.07.2023 03:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 03:00;25.07.2023 03:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 03:15;25.07.2023 03:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 03:30;25.07.2023 03:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 03:45;25.07.2023 04:00;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 04:00;25.07.2023 04:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 04:15;25.07.2023 04:30;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 04:30;25.07.2023 04:45;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 04:45;25.07.2023 05:00;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 05:00;25.07.2023 05:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 05:15;25.07.2023 05:30;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 05:30;25.07.2023 05:45;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 05:45;25.07.2023 06:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 06:00;25.07.2023 06:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 06:15;25.07.2023 06:30;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 06:30;25.07.2023 06:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 06:45;25.07.2023 07:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 07:00;25.07.2023 07:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 07:15;25.07.2023 07:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 07:30;25.07.2023 07:45;0,061;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 07:45;25.07.2023 08:00;0,082;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 08:00;25.07.2023 08:15;0,192;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 08:15;25.07.2023 08:30;0,326;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 08:30;25.07.2023 08:45;0,37;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 08:45;25.07.2023 09:00;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 09:00;25.07.2023 09:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 09:15;25.07.2023 09:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 09:30;25.07.2023 09:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 09:45;25.07.2023 10:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 10:00;25.07.2023 10:15;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 10:15;25.07.2023 10:30;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 10:30;25.07.2023 10:45;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 10:45;25.07.2023 11:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 11:00;25.07.2023 11:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 11:15;25.07.2023 11:30;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 11:30;25.07.2023 11:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 11:45;25.07.2023 12:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 12:00;25.07.2023 12:15;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 12:15;25.07.2023 12:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 12:30;25.07.2023 12:45;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 12:45;25.07.2023 13:00;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 13:00;25.07.2023 13:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 13:15;25.07.2023 13:30;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 13:30;25.07.2023 13:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 13:45;25.07.2023 14:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 14:00;25.07.2023 14:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 14:15;25.07.2023 14:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 14:30;25.07.2023 14:45;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 14:45;25.07.2023 15:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 15:00;25.07.2023 15:15;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 15:15;25.07.2023 15:30;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 15:30;25.07.2023 15:45;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 15:45;25.07.2023 16:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 16:00;25.07.2023 16:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 16:15;25.07.2023 16:30;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 16:30;25.07.2023 16:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 16:45;25.07.2023 17:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 17:00;25.07.2023 17:15;0,249;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 17:15;25.07.2023 17:30;0,484;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 17:30;25.07.2023 17:45;0,358;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 17:45;25.07.2023 18:00;0,084;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 18:00;25.07.2023 18:15;0,056;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 18:15;25.07.2023 18:30;0,079;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 18:30;25.07.2023 18:45;0,089;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 18:45;25.07.2023 19:00;0,093;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 19:00;25.07.2023 19:15;0,081;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 19:15;25.07.2023 19:30;0,2;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 19:30;25.07.2023 19:45;0,051;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 19:45;25.07.2023 20:00;0,049;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 20:00;25.07.2023 20:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 20:15;25.07.2023 20:30;0,05;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 20:30;25.07.2023 20:45;0,05;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 20:45;25.07.2023 21:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 21:00;25.07.2023 21:15;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 21:15;25.07.2023 21:30;0,055;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 21:30;25.07.2023 21:45;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 21:45;25.07.2023 22:00;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 22:00;25.07.2023 22:15;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 22:15;25.07.2023 22:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 22:30;25.07.2023 22:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 22:45;25.07.2023 23:00;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 23:00;25.07.2023 23:15;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 23:15;25.07.2023 23:30;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 23:30;25.07.2023 23:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;25.07.2023 23:45;26.07.2023 00:00;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 00:00;26.07.2023 00:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 00:15;26.07.2023 00:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 00:30;26.07.2023 00:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 00:45;26.07.2023 01:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 01:00;26.07.2023 01:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 01:15;26.07.2023 01:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 01:30;26.07.2023 01:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 01:45;26.07.2023 02:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 02:00;26.07.2023 02:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 02:15;26.07.2023 02:30;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 02:30;26.07.2023 02:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 02:45;26.07.2023 03:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 03:00;26.07.2023 03:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;26.07.2023 03:15;26.07.2023 03:30;0,016;KWH;VAL
