Messzeitpunkt;Gemessener Verbrauch (kWh);Ersatzwert;
29.03.2023 10:15;0,129;;
29.03.2023 10:30;0,000;;
29.03.2023 10:45;0,000;;
29.03.2023 11:00;0,169;;
29.03.2023 11:15;0,362;;
29.03.2023 11:30;0,251;;
29.03.2023 11:45;0,069;;
29.03.2023 12:00;0,000;;
29.03.2023 12:15;0,000;;
29.03.2023 12:30;0,000;;
29.03.2023 12:45;0,049;;
29.03.2023 13:00;0,145;;
29.03.2023 13:15;0,000;;
29.03.2023 13:30;0,000;;
29.03.2023 13:45;0,023;;
29.03.2023 14:00;0,203;;
29.03.2023 14:15;0,484;;
29.03.2023 14:30;0,468;;
29.03.2023 14:45;0,007;;
29.03.2023 15:00;0,000;;
29.03.2023 15:15;0,050;;
29.03.2023 15:30;0,000;;
29.03.2023 15:45;0,000;;
29.03.2023 16:00;0,041;;
29.03.2023 16:15;0,097;;
29.03.2023 16:30;0,008;;
29.03.2023 16:45;0,000;;
29.03.2023 17:00;0,000;;
29.03.2023 17:15;0,000;;
29.03.2023 17:30;0,018;;
29.03.2023 17:45;0,118;;
29.03.2023 18:00;0,000;;
29.03.2023 18:15;0,003;;
29.03.2023 18:30;0,035;;
29.03.2023 18:45;0,041;;
29.03.2023 19:00;0,077;;
29.03.2023 19:15;0,156;;
29.03.2023 19:30;0,151;;
29.03.2023 19:45;0,073;;
29.03.2023 20:00;0,209;;
29.03.2023 20:15;0,093;;
29.03.2023 20:30;0,075;;
29.03.2023 20:45;0,089;;
29.03.2023 21:00;0,094;;
29.03.2023 21:15;0,062;;
29.03.2023 21:30;0,061;;
29.03.2023 21:45;0,113;;
29.03.2023 22:00;0,053;;
29.03.2023 22:15;0,069;;
29.03.2023 22:30;0,087;;
29.03.2023 22:45;0,083;;
29.03.2023 23:00;0,057;;
29.03.2023 23:15;0,079;;
29.03.2023 23:30;0,100;;
29.03.2023 23:45;0,071;;
30.03.2023 00:00;0,065;;
30.03.2023 00:15;0,087;;
30.03.2023 00:30;0,093;;
30.03.2023 00:45;0,069;;
30.03.2023 01:00;0,350;;
30.03.2023 01:15;0,105;;
30.03.2023 01:30;0,090;;
30.03.2023 01:45;0,062;;
30.03.2023 02:00;0,084;;
30.03.2023 02:15;0,079;;
30.03.2023 02:30;0,288;;
30.03.2023 02:45;0,767;;
30.03.2023 03:00;1,265;;
30.03.2023 03:15;0,838;;
30.03.2023 03:30;0,358;;
30.03.2023 03:45;0,246;;
30.03.2023 04:00;0,249;;
30.03.2023 04:15;0,254;;
30.03.2023 04:30;0,245;;
30.03.2023 04:45;0,241;;
30.03.2023 05:00;0,212;;
30.03.2023 05:15;0,105;;
30.03.2023 05:30;0,070;;
30.03.2023 05:45;0,579;;
30.03.2023 06:00;0,610;;
30.03.2023 06:15;0,240;;
30.03.2023 06:30;0,169;;
30.03.2023 06:45;0,080;;
30.03.2023 07:00;0,087;;
30.03.2023 07:15;0,097;;
30.03.2023 07:30;0,046;;
30.03.2023 07:45;0,014;;
30.03.2023 08:00;0,023;;
30.03.2023 08:15;0,286;;
30.03.2023 08:30;0,027;;
30.03.2023 08:45;0,000;;
30.03.2023 09:00;0,000;;
30.03.2023 09:15;0,087;;
30.03.2023 09:30;0,346;;
30.03.2023 09:45;0,016;;
30.03.2023 10:00;0,034;;
30.03.2023 10:15;0,000;;
30.03.2023 10:30;0,032;;
30.03.2023 10:45;0,058;;
30.03.2023 11:00;0,152;;
30.03.2023 11:15;0,077;;
30.03.2023 11:30;0,060;;
30.03.2023 11:45;0,000;;
30.03.2023 12:00;0,153;;
30.03.2023 12:15;0,029;;
30.03.2023 12:30;0,145;;
30.03.2023 12:45;0,008;;
30.03.2023 13:00;0,059;;
30.03.2023 13:15;0,003;;
30.03.2023 13:30;0,000;;
30.03.2023 13:45;0,000;;
30.03.2023 14:00;0,000;;
30.03.2023 14:15;0,000;;
30.03.2023 14:30;0,018;;
30.03.2023 14:45;0,055;;
30.03.2023 15:00;0,024;;
30.03.2023 15:15;0,000;;
30.03.2023 15:30;0,000;;
30.03.2023 15:45;0,000;;
30.03.2023 16:00;0,056;;
30.03.2023 16:15;0,211;;
30.03.2023 16:30;0,325;;
30.03.2023 16:45;1,253;;
30.03.2023 17:00;0,355;;
30.03.2023 17:15;0,228;;
30.03.2023 17:30;0,216;;
30.03.2023 17:45;0,063;;
30.03.2023 18:00;0,054;;
30.03.2023 18:15;0,146;;
30.03.2023 18:30;0,234;;
30.03.2023 18:45;0,267;;
30.03.2023 19:00;0,257;;
30.03.2023 19:15;0,162;;
30.03.2023 19:30;0,291;;
30.03.2023 19:45;0,243;;
30.03.2023 20:00;0,295;;
30.03.2023 20:15;0,118;;
30.03.2023 20:30;0,108;;
30.03.2023 20:45;0,164;;
30.03.2023 21:00;0,191;;
30.03.2023 21:15;0,170;;
30.03.2023 21:30;0,225;;
30.03.2023 21:45;0,161;;
30.03.2023 22:00;0,081;;
30.03.2023 22:15;0,100;;
30.03.2023 22:30;0,102;;
30.03.2023 22:45;0,074;;
30.03.2023 23:00;0,075;;
30.03.2023 23:15;0,090;;
30.03.2023 23:30;0,089;;
30.03.2023 23:45;0,069;;
31.03.2023 00:00;0,086;;
31.03.2023 00:15;0,078;;
31.03.2023 00:30;0,086;;
31.03.2023 00:45;0,269;;
31.03.2023 01:00;0,201;;
31.03.2023 01:15;0,076;;
31.03.2023 01:30;0,080;;
31.03.2023 01:45;0,075;;
31.03.2023 02:00;0,274;;
31.03.2023 02:15;0,216;;
31.03.2023 02:30;0,442;;
31.03.2023 02:45;0,766;;
31.03.2023 03:00;0,402;;
31.03.2023 03:15;0,233;;
31.03.2023 03:30;0,235;;
31.03.2023 03:45;0,245;;
31.03.2023 04:00;0,261;;
31.03.2023 04:15;0,133;;
31.03.2023 04:30;0,085;;
31.03.2023 04:45;0,110;;
31.03.2023 05:00;0,112;;
31.03.2023 05:15;0,065;;
31.03.2023 05:30;0,056;;
31.03.2023 05:45;0,093;;
31.03.2023 06:00;0,086;;
31.03.2023 06:15;0,072;;
31.03.2023 06:30;0,187;;
31.03.2023 06:45;0,165;;
31.03.2023 07:00;0,078;;
31.03.2023 07:15;0,045;;
31.03.2023 07:30;0,074;;
31.03.2023 07:45;0,187;;
31.03.2023 08:00;0,031;;
31.03.2023 08:15;0,000;;
31.03.2023 08:30;0,339;;
31.03.2023 08:45;0,000;;
31.03.2023 09:00;0,000;;
31.03.2023 09:15;0,000;;
31.03.2023 09:30;0,000;;
31.03.2023 09:45;0,000;;
31.03.2023 10:00;0,000;;
31.03.2023 10:15;0,000;;
31.03.2023 10:30;0,000;;
31.03.2023 10:45;0,126;;
31.03.2023 11:00;0,393;;
31.03.2023 11:15;0,420;;
31.03.2023 11:30;0,402;;
31.03.2023 11:45;0,197;;
31.03.2023 12:00;0,114;;
31.03.2023 12:15;0,180;;
31.03.2023 12:30;0,194;;
31.03.2023 12:45;0,070;;
31.03.2023 13:00;0,396;;
31.03.2023 13:15;0,448;;
31.03.2023 13:30;0,131;;
31.03.2023 13:45;0,067;;
31.03.2023 14:00;0,108;;
31.03.2023 14:15;0,363;;
31.03.2023 14:30;0,082;;
31.03.2023 14:45;0,122;;
31.03.2023 15:00;0,134;;
31.03.2023 15:15;0,009;;
31.03.2023 15:30;0,009;;
31.03.2023 15:45;0,118;;
31.03.2023 16:00;0,330;;
31.03.2023 16:15;0,374;;
31.03.2023 16:30;0,030;;
31.03.2023 16:45;0,008;;
31.03.2023 17:00;0,001;;
31.03.2023 17:15;0,146;;
31.03.2023 17:30;0,056;;
31.03.2023 17:45;0,046;;
31.03.2023 18:00;0,015;;
31.03.2023 18:15;0,172;;
31.03.2023 18:30;0,048;;
31.03.2023 18:45;0,069;;
31.03.2023 19:00;0,076;;
31.03.2023 19:15;0,091;;
31.03.2023 19:30;0,145;;
31.03.2023 19:45;0,237;;
31.03.2023 20:00;0,193;;
31.03.2023 20:15;0,165;;
31.03.2023 20:30;0,166;;
31.03.2023 20:45;0,134;;
31.03.2023 21:00;0,155;;
31.03.2023 21:15;0,127;;
31.03.2023 21:30;0,085;;
31.03.2023 21:45;0,083;;
31.03.2023 22:00;0,093;;
31.03.2023 22:15;0,075;;
31.03.2023 22:30;0,057;;
31.03.2023 22:45;0,072;;
31.03.2023 23:00;0,100;;
31.03.2023 23:15;0,076;;
31.03.2023 23:30;0,066;;
31.03.2023 23:45;0,071;;
01.04.2023 00:00;0,113;;
01.04.2023 00:15;0,072;;
01.04.2023 00:30;0,066;;
01.04.2023 00:45;0,073;;
01.04.2023 01:00;0,108;;
01.04.2023 01:15;0,073;;
01.04.2023 01:30;0,065;;
01.04.2023 01:45;0,067;;
01.04.2023 02:00;0,100;;
01.04.2023 02:15;0,112;;
01.04.2023 02:30;0,350;;
01.04.2023 02:45;0,079;;
01.04.2023 03:00;0,088;;
01.04.2023 03:15;0,070;;
01.04.2023 03:30;0,089;;
01.04.2023 03:45;0,084;;
01.04.2023 04:00;0,083;;
01.04.2023 04:15;0,217;;
01.04.2023 04:30;0,404;;
01.04.2023 04:45;0,090;;
01.04.2023 05:00;0,069;;
01.04.2023 05:15;0,052;;
01.04.2023 05:30;0,081;;
01.04.2023 05:45;0,093;;
01.04.2023 06:00;0,068;;
01.04.2023 06:15;0,051;;
01.04.2023 06:30;0,080;;
01.04.2023 06:45;0,085;;
01.04.2023 07:00;0,051;;
01.04.2023 07:15;0,057;;
01.04.2023 07:30;0,004;;
01.04.2023 07:45;0,000;;
01.04.2023 08:00;0,002;;
01.04.2023 08:15;0,032;;
01.04.2023 08:30;0,142;;
01.04.2023 08:45;0,007;;
01.04.2023 09:00;0,387;;
01.04.2023 09:15;0,142;;
01.04.2023 09:30;0,009;;
01.04.2023 09:45;0,009;;
01.04.2023 10:00;0,027;;
01.04.2023 10:15;0,000;;
01.04.2023 10:30;0,000;;
01.04.2023 10:45;0,000;;
01.04.2023 11:00;0,011;;
01.04.2023 11:15;0,000;;
01.04.2023 11:30;0,020;;
01.04.2023 11:45;0,011;;
01.04.2023 12:00;0,000;;
01.04.2023 12:15;0,120;;
01.04.2023 12:30;0,092;;
01.04.2023 12:45;0,025;;
01.04.2023 13:00;0,000;;
01.04.2023 13:15;0,011;;
01.04.2023 13:30;0,000;;
01.04.2023 13:45;0,744;;
01.04.2023 14:00;0,774;;
01.04.2023 14:15;0,530;;
01.04.2023 14:30;0,760;;
01.04.2023 14:45;1,502;;
01.04.2023 15:00;1,574;;
01.04.2023 15:15;1,220;;
01.04.2023 15:30;0,477;;
01.04.2023 15:45;0,627;;
01.04.2023 16:00;0,539;;
01.04.2023 16:15;0,497;;
01.04.2023 16:30;0,802;;
01.04.2023 16:45;1,111;;
01.04.2023 17:00;0,460;;
01.04.2023 17:15;0,133;;
01.04.2023 17:30;0,009;;
01.04.2023 17:45;0,000;;
01.04.2023 18:00;0,000;;
01.04.2023 18:15;0,000;;
01.04.2023 18:30;0,012;;
01.04.2023 18:45;0,055;;
01.04.2023 19:00;0,089;;
01.04.2023 19:15;0,068;;
01.04.2023 19:30;0,072;;
01.04.2023 19:45;0,583;;
01.04.2023 20:00;0,203;;
01.04.2023 20:15;0,144;;
01.04.2023 20:30;0,125;;
01.04.2023 20:45;0,130;;
01.04.2023 21:00;0,173;;
01.04.2023 21:15;0,216;;
01.04.2023 21:30;0,144;;
01.04.2023 21:45;0,146;;
01.04.2023 22:00;0,204;;
01.04.2023 22:15;0,135;;
01.04.2023 22:30;0,106;;
01.04.2023 22:45;0,060;;
01.04.2023 23:00;0,072;;
01.04.2023 23:15;0,073;;
01.04.2023 23:30;0,117;;
01.04.2023 23:45;0,072;;
02.04.2023 00:00;0,074;;
02.04.2023 00:15;0,075;;
02.04.2023 00:30;0,093;;
02.04.2023 00:45;0,074;;
02.04.2023 01:00;0,068;;
02.04.2023 01:15;0,083;;
02.04.2023 01:30;0,076;;
02.04.2023 01:45;0,073;;
02.04.2023 02:00;0,165;;
02.04.2023 02:15;0,995;;
02.04.2023 02:30;0,524;;
02.04.2023 02:45;0,213;;
02.04.2023 03:00;0,254;;
02.04.2023 03:15;0,227;;
02.04.2023 03:30;0,211;;
02.04.2023 03:45;0,199;;
02.04.2023 04:00;0,156;;
02.04.2023 04:15;0,087;;
02.04.2023 04:30;0,070;;
02.04.2023 04:45;0,061;;
02.04.2023 05:00;0,102;;
02.04.2023 05:15;0,083;;
02.04.2023 05:30;0,071;;
02.04.2023 05:45;0,071;;
02.04.2023 06:00;0,093;;
02.04.2023 06:15;0,074;;
02.04.2023 06:30;0,081;;
02.04.2023 06:45;0,075;;
02.04.2023 07:00;0,082;;
02.04.2023 07:15;0,055;;
02.04.2023 07:30;0,051;;
02.04.2023 07:45;0,017;;
02.04.2023 08:00;0,029;;
02.04.2023 08:15;0,006;;
02.04.2023 08:30;0,000;;
02.04.2023 08:45;0,000;;
02.04.2023 09:00;0,000;;
02.04.2023 09:15;0,007;;
02.04.2023 09:30;0,106;;
02.04.2023 09:45;0,277;;
02.04.2023 10:00;0,129;;
02.04.2023 10:15;0,003;;
02.04.2023 10:30;0,000;;
02.04.2023 10:45;0,000;;
02.04.2023 11:00;0,000;;
02.04.2023 11:15;0,008;;
02.04.2023 11:30;0,024;;
02.04.2023 11:45;0,000;;
02.04.2023 12:00;0,000;;
02.04.2023 12:15;0,001;;
02.04.2023 12:30;0,000;;
02.04.2023 12:45;0,119;;
02.04.2023 13:00;0,000;;
02.04.2023 13:15;0,139;;
02.04.2023 13:30;0,101;;
02.04.2023 13:45;0,701;;
02.04.2023 14:00;0,763;;
02.04.2023 14:15;1,038;;
02.04.2023 14:30;1,233;;
02.04.2023 14:45;0,739;;
02.04.2023 15:00;0,677;;
02.04.2023 15:15;0,720;;
02.04.2023 15:30;0,541;;
02.04.2023 15:45;0,428;;
02.04.2023 16:00;0,440;;
02.04.2023 16:15;0,435;;
02.04.2023 16:30;0,481;;
02.04.2023 16:45;0,858;;
02.04.2023 17:00;1,055;;
02.04.2023 17:15;1,964;;
02.04.2023 17:30;1,803;;
02.04.2023 17:45;1,813;;
02.04.2023 18:00;1,827;;
02.04.2023 18:15;0,604;;
02.04.2023 18:30;0,220;;
02.04.2023 18:45;0,208;;
02.04.2023 19:00;0,247;;
02.04.2023 19:15;0,450;;
02.04.2023 19:30;0,102;;
02.04.2023 19:45;0,077;;
02.04.2023 20:00;0,094;;
02.04.2023 20:15;0,152;;
02.04.2023 20:30;0,143;;
02.04.2023 20:45;0,074;;
02.04.2023 21:00;0,087;;
02.04.2023 21:15;0,120;;
02.04.2023 21:30;0,088;;
02.04.2023 21:45;0,063;;
02.04.2023 22:00;0,078;;
02.04.2023 22:15;0,109;;
02.04.2023 22:30;0,078;;
02.04.2023 22:45;0,114;;
02.04.2023 23:00;0,072;;
02.04.2023 23:15;0,111;;
02.04.2023 23:30;0,076;;
02.04.2023 23:45;0,070;;
03.04.2023 00:00;0,056;;
03.04.2023 00:15;0,109;;
03.04.2023 00:30;0,077;;
03.04.2023 00:45;0,070;;
03.04.2023 01:00;0,056;;
03.04.2023 01:15;0,097;;
03.04.2023 01:30;0,069;;
03.04.2023 01:45;0,157;;
03.04.2023 02:00;0,184;;
03.04.2023 02:15;0,238;;
03.04.2023 02:30;0,225;;
03.04.2023 02:45;0,220;;
03.04.2023 03:00;0,213;;
03.04.2023 03:15;0,240;;
03.04.2023 03:30;0,165;;
03.04.2023 03:45;0,065;;
03.04.2023 04:00;0,060;;
03.04.2023 04:15;0,084;;
03.04.2023 04:30;0,087;;
03.04.2023 04:45;0,055;;
03.04.2023 05:00;0,060;;
03.04.2023 05:15;0,074;;
03.04.2023 05:30;0,088;;
03.04.2023 05:45;0,055;;
03.04.2023 06:00;0,062;;
03.04.2023 06:15;0,069;;
03.04.2023 06:30;0,092;;
03.04.2023 06:45;0,057;;
03.04.2023 07:00;0,062;;
03.04.2023 07:15;0,223;;
03.04.2023 07:30;0,130;;
03.04.2023 07:45;0,089;;
03.04.2023 08:00;0,052;;
03.04.2023 08:15;0,229;;
03.04.2023 08:30;0,003;;
03.04.2023 08:45;0,000;;
03.04.2023 09:00;0,000;;
03.04.2023 09:15;0,144;;
03.04.2023 09:30;0,070;;
03.04.2023 09:45;0,131;;
03.04.2023 10:00;0,181;;
03.04.2023 10:15;0,222;;
03.04.2023 10:30;0,428;;
03.04.2023 10:45;0,399;;
03.04.2023 11:00;0,487;;
03.04.2023 11:15;0,315;;
03.04.2023 11:30;0,315;;
03.04.2023 11:45;0,000;;
03.04.2023 12:00;0,008;;
03.04.2023 12:15;0,031;;
03.04.2023 12:30;0,032;;
03.04.2023 12:45;0,031;;
03.04.2023 13:00;0,028;;
03.04.2023 13:15;0,070;;
03.04.2023 13:30;0,025;;
03.04.2023 13:45;0,038;;
03.04.2023 14:00;0,009;;
03.04.2023 14:15;0,051;;
03.04.2023 14:30;0,005;;
03.04.2023 14:45;0,013;;
03.04.2023 15:00;0,027;;
03.04.2023 15:15;0,006;;
03.04.2023 15:30;0,030;;
03.04.2023 15:45;0,026;;
03.04.2023 16:00;0,029;;
03.04.2023 16:15;0,011;;
03.04.2023 16:30;0,048;;
03.04.2023 16:45;0,012;;
03.04.2023 17:00;0,001;;
03.04.2023 17:15;0,012;;
03.04.2023 17:30;0,022;;
03.04.2023 17:45;0,034;;
03.04.2023 18:00;0,088;;
03.04.2023 18:15;0,309;;
03.04.2023 18:30;0,250;;
03.04.2023 18:45;0,104;;
03.04.2023 19:00;0,067;;
03.04.2023 19:15;0,043;;
03.04.2023 19:30;0,237;;
03.04.2023 19:45;0,303;;
03.04.2023 20:00;0,215;;
03.04.2023 20:15;0,070;;
03.04.2023 20:30;0,068;;
03.04.2023 20:45;0,092;;
03.04.2023 21:00;0,090;;
03.04.2023 21:15;0,056;;
03.04.2023 21:30;0,068;;
03.04.2023 21:45;0,074;;
03.04.2023 22:00;0,125;;
03.04.2023 22:15;0,083;;
03.04.2023 22:30;0,074;;
03.04.2023 22:45;0,064;;
03.04.2023 23:00;0,065;;
03.04.2023 23:15;0,085;;
03.04.2023 23:30;0,074;;
03.04.2023 23:45;0,079;;
04.04.2023 00:00;0,058;;
04.04.2023 00:15;0,086;;
04.04.2023 00:30;0,083;;
04.04.2023 00:45;0,086;;
04.04.2023 01:00;0,053;;
04.04.2023 01:15;0,067;;
04.04.2023 01:30;0,085;;
04.04.2023 01:45;0,088;;
04.04.2023 02:00;0,052;;
04.04.2023 02:15;0,057;;
04.04.2023 02:30;0,069;;
04.04.2023 02:45;0,097;;
04.04.2023 03:00;0,062;;
04.04.2023 03:15;0,087;;
04.04.2023 03:30;0,186;;
04.04.2023 03:45;0,222;;
04.04.2023 04:00;0,224;;
04.04.2023 04:15;0,202;;
04.04.2023 04:30;0,212;;
04.04.2023 04:45;0,209;;
04.04.2023 05:00;0,233;;
04.04.2023 05:15;0,211;;
04.04.2023 05:30;0,209;;
04.04.2023 05:45;0,165;;
04.04.2023 06:00;0,079;;
04.04.2023 06:15;0,080;;
04.04.2023 06:30;0,069;;
04.04.2023 06:45;0,075;;
04.04.2023 07:00;0,108;;
04.04.2023 07:15;0,018;;
04.04.2023 07:30;0,000;;
04.04.2023 07:45;0,000;;
04.04.2023 08:00;0,000;;
04.04.2023 08:15;0,006;;
04.04.2023 08:30;0,051;;
04.04.2023 08:45;0,028;;
04.04.2023 09:00;0,019;;
04.04.2023 09:15;0,111;;
04.04.2023 09:30;0,000;;
04.04.2023 09:45;0,000;;
04.04.2023 10:00;0,000;;
04.04.2023 10:15;0,000;;
04.04.2023 10:30;0,010;;
04.04.2023 10:45;0,000;;
04.04.2023 11:00;0,051;;
04.04.2023 11:15;0,017;;
04.04.2023 11:30;0,064;;
04.04.2023 11:45;0,135;;
04.04.2023 12:00;0,105;;
04.04.2023 12:15;0,239;;
04.04.2023 12:30;0,056;;
04.04.2023 12:45;0,270;;
04.04.2023 13:00;0,156;;
04.04.2023 13:15;0,178;;
04.04.2023 13:30;0,255;;
04.04.2023 13:45;0,157;;
04.04.2023 14:00;0,142;;
04.04.2023 14:15;0,226;;
04.04.2023 14:30;0,289;;
04.04.2023 14:45;0,163;;
04.04.2023 15:00;0,402;;
04.04.2023 15:15;0,119;;
04.04.2023 15:30;0,020;;
04.04.2023 15:45;0,000;;
04.04.2023 16:00;0,014;;
04.04.2023 16:15;0,001;;
04.04.2023 16:30;0,028;;
04.04.2023 16:45;0,000;;
04.04.2023 17:00;0,000;;
04.04.2023 17:15;0,000;;
04.04.2023 17:30;0,000;;
04.04.2023 17:45;0,012;;
04.04.2023 18:00;0,019;;
04.04.2023 18:15;0,000;;
04.04.2023 18:30;0,000;;
04.04.2023 18:45;0,000;;
04.04.2023 19:00;0,722;;
04.04.2023 19:15;0,319;;
04.04.2023 19:30;0,118;;
04.04.2023 19:45;0,071;;
04.04.2023 20:00;0,115;;
04.04.2023 20:15;0,112;;
04.04.2023 20:30;0,108;;
04.04.2023 20:45;0,174;;
04.04.2023 21:00;0,104;;
04.04.2023 21:15;0,104;;
04.04.2023 21:30;0,160;;
04.04.2023 21:45;0,193;;
04.04.2023 22:00;0,117;;
04.04.2023 22:15;0,092;;
04.04.2023 22:30;0,122;;
04.04.2023 22:45;0,181;;
04.04.2023 23:00;0,163;;
04.04.2023 23:15;0,272;;
04.04.2023 23:30;0,077;;
04.04.2023 23:45;0,062;;
05.04.2023 00:00;0,076;;
05.04.2023 00:15;0,105;;
05.04.2023 00:30;0,074;;
05.04.2023 00:45;0,066;;
05.04.2023 01:00;0,062;;
05.04.2023 01:15;0,101;;
05.04.2023 01:30;0,072;;
05.04.2023 01:45;0,068;;
05.04.2023 02:00;0,050;;
05.04.2023 02:15;0,090;;
05.04.2023 02:30;0,086;;
05.04.2023 02:45;0,060;;
05.04.2023 03:00;0,056;;
05.04.2023 03:15;0,068;;
05.04.2023 03:30;0,099;;
05.04.2023 03:45;0,063;;
05.04.2023 04:00;0,062;;
05.04.2023 04:15;0,057;;
05.04.2023 04:30;0,086;;
05.04.2023 04:45;0,075;;
05.04.2023 05:00;0,064;;
05.04.2023 05:15;0,058;;
05.04.2023 05:30;0,072;;
05.04.2023 05:45;0,083;;
05.04.2023 06:00;0,071;;
05.04.2023 06:15;0,062;;
05.04.2023 06:30;0,059;;
05.04.2023 06:45;0,078;;
05.04.2023 07:00;0,027;;
05.04.2023 07:15;0,001;;
05.04.2023 07:30;0,004;;
05.04.2023 07:45;0,009;;
05.04.2023 08:00;0,000;;
05.04.2023 08:15;0,000;;
05.04.2023 08:30;0,000;;
05.04.2023 08:45;0,219;;
05.04.2023 09:00;0,046;;
05.04.2023 09:15;0,010;;
05.04.2023 09:30;0,003;;
05.04.2023 09:45;0,055;;
05.04.2023 10:00;0,000;;
05.04.2023 10:15;0,000;;
05.04.2023 10:30;0,000;;
05.04.2023 10:45;0,000;;
05.04.2023 11:00;0,000;;
05.04.2023 11:15;0,000;;
05.04.2023 11:30;0,000;;
05.04.2023 11:45;0,094;;
05.04.2023 12:00;0,005;;
05.04.2023 12:15;0,070;;
05.04.2023 12:30;0,003;;
05.04.2023 12:45;0,009;;
05.04.2023 13:00;0,004;;
05.04.2023 13:15;0,223;;
05.04.2023 13:30;0,010;;
05.04.2023 13:45;0,000;;
05.04.2023 14:00;0,000;;
05.04.2023 14:15;0,000;;
05.04.2023 14:30;0,000;;
05.04.2023 14:45;0,000;;
05.04.2023 15:00;0,000;;
05.04.2023 15:15;0,094;;
05.04.2023 15:30;0,006;;
05.04.2023 15:45;0,000;;
05.04.2023 16:00;0,000;;
05.04.2023 16:15;0,000;;
05.04.2023 16:30;0,000;;
05.04.2023 16:45;0,000;;
05.04.2023 17:00;0,000;;
05.04.2023 17:15;0,000;;
05.04.2023 17:30;0,054;;
05.04.2023 17:45;0,037;;
05.04.2023 18:00;0,221;;
05.04.2023 18:15;0,043;;
05.04.2023 18:30;0,000;;
05.04.2023 18:45;0,013;;
05.04.2023 19:00;0,052;;
05.04.2023 19:15;0,082;;
05.04.2023 19:30;0,166;;
05.04.2023 19:45;0,233;;
05.04.2023 20:00;0,162;;
05.04.2023 20:15;0,107;;
05.04.2023 20:30;0,107;;
05.04.2023 20:45;0,144;;
05.04.2023 21:00;0,121;;
05.04.2023 21:15;0,103;;
05.04.2023 21:30;0,091;;
05.04.2023 21:45;0,126;;
05.04.2023 22:00;0,116;;
05.04.2023 22:15;0,101;;
05.04.2023 22:30;0,097;;
05.04.2023 22:45;0,112;;
05.04.2023 23:00;0,122;;
05.04.2023 23:15;0,090;;
05.04.2023 23:30;0,115;;
05.04.2023 23:45;0,106;;
06.04.2023 00:00;0,110;;
06.04.2023 00:15;0,063;;
06.04.2023 00:30;0,084;;
06.04.2023 00:45;0,078;;
06.04.2023 01:00;0,093;;
06.04.2023 01:15;0,067;;
06.04.2023 01:30;0,066;;
06.04.2023 01:45;0,073;;
06.04.2023 02:00;0,076;;
06.04.2023 02:15;0,074;;
06.04.2023 02:30;0,065;;
06.04.2023 02:45;0,068;;
06.04.2023 03:00;0,077;;
06.04.2023 03:15;0,070;;
06.04.2023 03:30;0,073;;
06.04.2023 03:45;0,059;;
06.04.2023 04:00;0,079;;
06.04.2023 04:15;0,065;;
06.04.2023 04:30;0,079;;
06.04.2023 04:45;0,060;;
06.04.2023 05:00;0,076;;
06.04.2023 05:15;0,077;;
06.04.2023 05:30;0,065;;
06.04.2023 05:45;0,070;;
06.04.2023 06:00;0,055;;
06.04.2023 06:15;0,092;;
06.04.2023 06:30;0,060;;
06.04.2023 06:45;0,075;;
06.04.2023 07:00;0,015;;
06.04.2023 07:15;0,000;;
06.04.2023 07:30;0,000;;
06.04.2023 07:45;0,000;;
06.04.2023 08:00;0,000;;
06.04.2023 08:15;0,163;;
06.04.2023 08:30;0,383;;
06.04.2023 08:45;0,192;;
06.04.2023 09:00;0,000;;
06.04.2023 09:15;0,000;;
06.04.2023 09:30;0,000;;
06.04.2023 09:45;0,000;;
06.04.2023 10:00;0,000;;
06.04.2023 10:15;0,007;;
06.04.2023 10:30;0,034;;
06.04.2023 10:45;0,000;;
06.04.2023 11:00;0,010;;
06.04.2023 11:15;0,000;;
06.04.2023 11:30;0,089;;
06.04.2023 11:45;0,005;;
06.04.2023 12:00;0,002;;
06.04.2023 12:15;0,000;;
06.04.2023 12:30;0,000;;
06.04.2023 12:45;0,000;;
06.04.2023 13:00;0,014;;
06.04.2023 13:15;0,000;;
06.04.2023 13:30;0,000;;
06.04.2023 13:45;0,000;;
06.04.2023 14:00;0,000;;
06.04.2023 14:15;0,002;;
06.04.2023 14:30;0,000;;
06.04.2023 14:45;0,000;;
06.04.2023 15:00;0,003;;
06.04.2023 15:15;0,000;;
06.04.2023 15:30;0,000;;
06.04.2023 15:45;0,054;;
06.04.2023 16:00;0,000;;
06.04.2023 16:15;0,009;;
06.04.2023 16:30;0,000;;
06.04.2023 16:45;0,005;;
06.04.2023 17:00;0,002;;
06.04.2023 17:15;0,022;;
06.04.2023 17:30;0,001;;
06.04.2023 17:45;0,230;;
06.04.2023 18:00;0,023;;
06.04.2023 18:15;0,000;;
06.04.2023 18:30;0,022;;
06.04.2023 18:45;0,107;;
06.04.2023 19:00;0,114;;
06.04.2023 19:15;0,009;;
06.04.2023 19:30;0,008;;
06.04.2023 19:45;0,115;;
06.04.2023 20:00;0,138;;
06.04.2023 20:15;0,092;;
06.04.2023 20:30;0,116;;
06.04.2023 20:45;0,131;;
06.04.2023 21:00;0,174;;
06.04.2023 21:15;0,147;;
06.04.2023 21:30;0,135;;
06.04.2023 21:45;0,131;;
06.04.2023 22:00;0,184;;
06.04.2023 22:15;0,108;;
06.04.2023 22:30;0,076;;
06.04.2023 22:45;0,065;;
06.04.2023 23:00;0,134;;
06.04.2023 23:15;0,093;;
