"Datum und Uhrzeit";"Lastgänge (306,499 kWh)";"Status"
"2023-07-03 19:45:00";0.994;"Wert ist gültig"
"2023-07-03 20:00:00";0.441;"Wert ist gültig"
"2023-07-03 20:15:00";0;"Wert ist gültig"
"2023-07-03 20:30:00";0;"Wert ist gültig"
"2023-07-03 20:45:00";0.036;"Wert ist gültig"
"2023-07-03 21:00:00";0.044;"Wert ist gültig"
"2023-07-03 21:15:00";0.099;"Wert ist gültig"
"2023-07-03 21:30:00";0.11;"Wert ist gültig"
"2023-07-03 21:45:00";0.111;"Wert ist gültig"
"2023-07-03 22:00:00";0.111;"Wert ist gültig"
"2023-07-03 22:15:00";0.121;"Wert ist gültig"
"2023-07-03 22:30:00";0.086;"Wert ist gültig"
"2023-07-03 22:45:00";0.055;"Wert ist gültig"
"2023-07-03 23:00:00";0.043;"Wert ist gültig"
"2023-07-03 23:15:00";0.056;"Wert ist gültig"
"2023-07-03 23:30:00";0.038;"Wert ist gültig"
"2023-07-03 23:45:00";0.061;"Wert ist gültig"
"2023-07-04 00:00:00";0.083;"Wert ist gültig"
"2023-07-04 00:15:00";0.098;"Wert ist gültig"
"2023-07-04 00:30:00";0.08;"Wert ist gültig"
"2023-07-04 00:45:00";0.068;"Wert ist gültig"
"2023-07-04 01:00:00";0.064;"Wert ist gültig"
"2023-07-04 01:15:00";0.066;"Wert ist gültig"
"2023-07-04 01:30:00";0.038;"Wert ist gültig"
"2023-07-04 01:45:00";0.05;"Wert ist gültig"
"2023-07-04 02:00:00";0.233;"Wert ist gültig"
"2023-07-04 02:15:00";0.238;"Wert ist gültig"
"2023-07-04 02:30:00";0.237;"Wert ist gültig"
"2023-07-04 02:45:00";0.212;"Wert ist gültig"
"2023-07-04 03:00:00";0.055;"Wert ist gültig"
"2023-07-04 03:15:00";0.196;"Wert ist gültig"
"2023-07-04 03:30:00";0.75;"Wert ist gültig"
"2023-07-04 03:45:00";1.423;"Wert ist gültig"
"2023-07-04 04:00:00";0.076;"Wert ist gültig"
"2023-07-04 04:15:00";0.088;"Wert ist gültig"
"2023-07-04 04:30:00";0.074;"Wert ist gültig"
"2023-07-04 04:45:00";0.049;"Wert ist gültig"
"2023-07-04 05:00:00";0.048;"Wert ist gültig"
"2023-07-04 05:15:00";0.037;"Wert ist gültig"
"2023-07-04 05:30:00";0.001;"Wert ist gültig"
"2023-07-04 05:45:00";0;"Wert ist gültig"
"2023-07-04 06:00:00";0.089;"Wert ist gültig"
"2023-07-04 06:15:00";0.002;"Wert ist gültig"
"2023-07-04 06:30:00";0;"Wert ist gültig"
"2023-07-04 06:45:00";0;"Wert ist gültig"
"2023-07-04 07:00:00";0.019;"Wert ist gültig"
"2023-07-04 07:15:00";0.597;"Wert ist gültig"
"2023-07-04 07:30:00";0.456;"Wert ist gültig"
"2023-07-04 07:45:00";0.197;"Wert ist gültig"
"2023-07-04 08:00:00";0.149;"Wert ist gültig"
"2023-07-04 08:15:00";0;"Wert ist gültig"
"2023-07-04 08:30:00";0;"Wert ist gültig"
"2023-07-04 08:45:00";0;"Wert ist gültig"
"2023-07-04 09:00:00";0;"Wert ist gültig"
"2023-07-04 09:15:00";0;"Wert ist gültig"
"2023-07-04 09:30:00";0;"Wert ist gültig"
"2023-07-04 09:45:00";0;"Wert ist gültig"
"2023-07-04 10:00:00";0;"Wert ist gültig"
"2023-07-04 10:15:00";0;"Wert ist gültig"
"2023-07-04 10:30:00";0.37;"Wert ist gültig"
"2023-07-04 10:45:00";0;"Wert ist gültig"
"2023-07-04 11:00:00";0;"Wert ist gültig"
"2023-07-04 11:15:00";0;"Wert ist gültig"
"2023-07-04 11:30:00";0;"Wert ist gültig"
"2023-07-04 11:45:00";0;"Wert ist gültig"
"2023-07-04 12:00:00";0;"Wert ist gültig"
"2023-07-04 12:15:00";0;"Wert ist gültig"
"2023-07-04 12:30:00";0;"Wert ist gültig"
"2023-07-04 12:45:00";0;"Wert ist gültig"
"2023-07-04 13:00:00";0;"Wert ist gültig"
"2023-07-04 13:15:00";0;"Wert ist gültig"
"2023-07-04 13:30:00";0;"Wert ist gültig"
"2023-07-04 13:45:00";0;"Wert ist gültig"
"2023-07-04 14:00:00";0;"Wert ist gültig"
"2023-07-04 14:15:00";0;"Wert ist gültig"
"2023-07-04 14:30:00";0;"Wert ist gültig"
"2023-07-04 14:45:00";0;"Wert ist gültig"
"2023-07-04 15:00:00";0;"Wert ist gültig"
"2023-07-04 15:15:00";0;"Wert ist gültig"
"2023-07-04 15:30:00";0;"Wert ist gültig"
"2023-07-04 15:45:00";0;"Wert ist gültig"
"2023-07-04 16:00:00";0;"Wert ist gültig"
"2023-07-04 16:15:00";0;"Wert ist gültig"
"2023-07-04 16:30:00";0;"Wert ist gültig"
"2023-07-04 16:45:00";0;"Wert ist gültig"
"2023-07-04 17:00:00";0;"Wert ist gültig"
"2023-07-04 17:15:00";0;"Wert ist gültig"
"2023-07-04 17:30:00";0.001;"Wert ist gültig"
"2023-07-04 17:45:00";0.065;"Wert ist gültig"
"2023-07-04 18:00:00";0.564;"Wert ist gültig"
"2023-07-04 18:15:00";0.982;"Wert ist gültig"
"2023-07-04 18:30:00";1.513;"Wert ist gültig"
"2023-07-04 18:45:00";0.357;"Wert ist gültig"
"2023-07-04 19:00:00";0.035;"Wert ist gültig"
"2023-07-04 19:15:00";0.046;"Wert ist gültig"
"2023-07-04 19:30:00";0.079;"Wert ist gültig"
"2023-07-04 19:45:00";0.108;"Wert ist gültig"
"2023-07-04 20:00:00";0.14;"Wert ist gültig"
"2023-07-04 20:15:00";0.037;"Wert ist gültig"
"2023-07-04 20:30:00";0.03;"Wert ist gültig"
"2023-07-04 20:45:00";0.05;"Wert ist gültig"
"2023-07-04 21:00:00";0.086;"Wert ist gültig"
"2023-07-04 21:15:00";0.474;"Wert ist gültig"
"2023-07-04 21:30:00";1.036;"Wert ist gültig"
"2023-07-04 21:45:00";0.086;"Wert ist gültig"
"2023-07-04 22:00:00";0.057;"Wert ist gültig"
"2023-07-04 22:15:00";0.074;"Wert ist gültig"
"2023-07-04 22:30:00";0.103;"Wert ist gültig"
"2023-07-04 22:45:00";0.077;"Wert ist gültig"
"2023-07-04 23:00:00";0.065;"Wert ist gültig"
"2023-07-04 23:15:00";0.067;"Wert ist gültig"
"2023-07-04 23:30:00";0.059;"Wert ist gültig"
"2023-07-04 23:45:00";0.058;"Wert ist gültig"
"2023-07-05 00:00:00";0.049;"Wert ist gültig"
"2023-07-05 00:15:00";0.055;"Wert ist gültig"
"2023-07-05 00:30:00";0.062;"Wert ist gültig"
"2023-07-05 00:45:00";0.059;"Wert ist gültig"
"2023-07-05 01:00:00";0.039;"Wert ist gültig"
"2023-07-05 01:15:00";0.037;"Wert ist gültig"
"2023-07-05 01:30:00";0.045;"Wert ist gültig"
"2023-07-05 01:45:00";0.049;"Wert ist gültig"
"2023-07-05 02:00:00";0.238;"Wert ist gültig"
"2023-07-05 02:15:00";0.255;"Wert ist gültig"
"2023-07-05 02:30:00";0.265;"Wert ist gültig"
"2023-07-05 02:45:00";0.243;"Wert ist gültig"
"2023-07-05 03:00:00";0.278;"Wert ist gültig"
"2023-07-05 03:15:00";0.427;"Wert ist gültig"
"2023-07-05 03:30:00";0.068;"Wert ist gültig"
"2023-07-05 03:45:00";0.046;"Wert ist gültig"
"2023-07-05 04:00:00";0.048;"Wert ist gültig"
"2023-07-05 04:15:00";0.082;"Wert ist gültig"
"2023-07-05 04:30:00";0.071;"Wert ist gültig"
"2023-07-05 04:45:00";0.051;"Wert ist gültig"
"2023-07-05 05:00:00";0.05;"Wert ist gültig"
"2023-07-05 05:15:00";0.037;"Wert ist gültig"
"2023-07-05 05:30:00";0.001;"Wert ist gültig"
"2023-07-05 05:45:00";0;"Wert ist gültig"
"2023-07-05 06:00:00";0.049;"Wert ist gültig"
"2023-07-05 06:15:00";0;"Wert ist gültig"
"2023-07-05 06:30:00";0.001;"Wert ist gültig"
"2023-07-05 06:45:00";0.154;"Wert ist gültig"
"2023-07-05 07:00:00";0.216;"Wert ist gültig"
"2023-07-05 07:15:00";0.685;"Wert ist gültig"
"2023-07-05 07:30:00";0.247;"Wert ist gültig"
"2023-07-05 07:45:00";0;"Wert ist gültig"
"2023-07-05 08:00:00";0;"Wert ist gültig"
"2023-07-05 08:15:00";0;"Wert ist gültig"
"2023-07-05 08:30:00";0.019;"Wert ist gültig"
"2023-07-05 08:45:00";0;"Wert ist gültig"
"2023-07-05 09:00:00";0;"Wert ist gültig"
"2023-07-05 09:15:00";0;"Wert ist gültig"
"2023-07-05 09:30:00";0;"Wert ist gültig"
"2023-07-05 09:45:00";0;"Wert ist gültig"
"2023-07-05 10:00:00";0;"Wert ist gültig"
"2023-07-05 10:15:00";0;"Wert ist gültig"
"2023-07-05 10:30:00";0;"Wert ist gültig"
"2023-07-05 10:45:00";0;"Wert ist gültig"
"2023-07-05 11:00:00";0;"Wert ist gültig"
"2023-07-05 11:15:00";0;"Wert ist gültig"
"2023-07-05 11:30:00";0;"Wert ist gültig"
"2023-07-05 11:45:00";0;"Wert ist gültig"
"2023-07-05 12:00:00";0;"Wert ist gültig"
"2023-07-05 12:15:00";0;"Wert ist gültig"
"2023-07-05 12:30:00";0;"Wert ist gültig"
"2023-07-05 12:45:00";0;"Wert ist gültig"
"2023-07-05 13:00:00";0;"Wert ist gültig"
"2023-07-05 13:15:00";0;"Wert ist gültig"
"2023-07-05 13:30:00";0;"Wert ist gültig"
"2023-07-05 13:45:00";0;"Wert ist gültig"
"2023-07-05 14:00:00";0;"Wert ist gültig"
"2023-07-05 14:15:00";0;"Wert ist gültig"
"2023-07-05 14:30:00";0;"Wert ist gültig"
"2023-07-05 14:45:00";0;"Wert ist gültig"
"2023-07-05 15:00:00";0.085;"Wert ist gültig"
"2023-07-05 15:15:00";0.512;"Wert ist gültig"
"2023-07-05 15:30:00";1.387;"Wert ist gültig"
"2023-07-05 15:45:00";0.271;"Wert ist gültig"
"2023-07-05 16:00:00";0.352;"Wert ist gültig"
"2023-07-05 16:15:00";0.373;"Wert ist gültig"
"2023-07-05 16:30:00";0.55;"Wert ist gültig"
"2023-07-05 16:45:00";0.731;"Wert ist gültig"
"2023-07-05 17:00:00";1.056;"Wert ist gültig"
"2023-07-05 17:15:00";2.14;"Wert ist gültig"
"2023-07-05 17:30:00";0.56;"Wert ist gültig"
"2023-07-05 17:45:00";0.307;"Wert ist gültig"
"2023-07-05 18:00:00";0.281;"Wert ist gültig"
"2023-07-05 18:15:00";0.226;"Wert ist gültig"
"2023-07-05 18:30:00";0.171;"Wert ist gültig"
"2023-07-05 18:45:00";0.199;"Wert ist gültig"
"2023-07-05 19:00:00";0.169;"Wert ist gültig"
"2023-07-05 19:15:00";0.219;"Wert ist gültig"
"2023-07-05 19:30:00";0.079;"Wert ist gültig"
"2023-07-05 19:45:00";0.235;"Wert ist gültig"
"2023-07-05 20:00:00";0;"Wert ist gültig"
"2023-07-05 20:15:00";0.001;"Wert ist gültig"
"2023-07-05 20:30:00";0.135;"Wert ist gültig"
"2023-07-05 20:45:00";0.93;"Wert ist gültig"
"2023-07-05 21:00:00";0.643;"Wert ist gültig"
"2023-07-05 21:15:00";0.121;"Wert ist gültig"
"2023-07-05 21:30:00";0.098;"Wert ist gültig"
"2023-07-05 21:45:00";0.093;"Wert ist gültig"
"2023-07-05 22:00:00";0.09;"Wert ist gültig"
"2023-07-05 22:15:00";0.078;"Wert ist gültig"
"2023-07-05 22:30:00";0.061;"Wert ist gültig"
"2023-07-05 22:45:00";0.05;"Wert ist gültig"
"2023-07-05 23:00:00";0.048;"Wert ist gültig"
"2023-07-05 23:15:00";0.046;"Wert ist gültig"
"2023-07-05 23:30:00";0.044;"Wert ist gültig"
"2023-07-05 23:45:00";0.05;"Wert ist gültig"
"2023-07-06 00:00:00";0.063;"Wert ist gültig"
"2023-07-06 00:15:00";0.091;"Wert ist gültig"
"2023-07-06 00:30:00";0.076;"Wert ist gültig"
"2023-07-06 00:45:00";0.071;"Wert ist gültig"
"2023-07-06 01:00:00";0.062;"Wert ist gültig"
"2023-07-06 01:15:00";0.066;"Wert ist gültig"
"2023-07-06 01:30:00";0.054;"Wert ist gültig"
"2023-07-06 01:45:00";0.047;"Wert ist gültig"
"2023-07-06 02:00:00";0.219;"Wert ist gültig"
"2023-07-06 02:15:00";0.232;"Wert ist gültig"
"2023-07-06 02:30:00";0.224;"Wert ist gültig"
"2023-07-06 02:45:00";0.223;"Wert ist gültig"
"2023-07-06 03:00:00";0.04;"Wert ist gültig"
"2023-07-06 03:15:00";0.044;"Wert ist gültig"
"2023-07-06 03:30:00";0.059;"Wert ist gültig"
"2023-07-06 03:45:00";0.064;"Wert ist gültig"
"2023-07-06 04:00:00";0.067;"Wert ist gültig"
"2023-07-06 04:15:00";0.512;"Wert ist gültig"
"2023-07-06 04:30:00";0.621;"Wert ist gültig"
"2023-07-06 04:45:00";0.264;"Wert ist gültig"
"2023-07-06 05:00:00";0.076;"Wert ist gültig"
"2023-07-06 05:15:00";0.06;"Wert ist gültig"
"2023-07-06 05:30:00";0.031;"Wert ist gültig"
"2023-07-06 05:45:00";0;"Wert ist gültig"
"2023-07-06 06:00:00";0.037;"Wert ist gültig"
"2023-07-06 06:15:00";0.011;"Wert ist gültig"
"2023-07-06 06:30:00";0.182;"Wert ist gültig"
"2023-07-06 06:45:00";0.274;"Wert ist gültig"
"2023-07-06 07:00:00";0.879;"Wert ist gültig"
"2023-07-06 07:15:00";0;"Wert ist gültig"
"2023-07-06 07:30:00";0;"Wert ist gültig"
"2023-07-06 07:45:00";0;"Wert ist gültig"
"2023-07-06 08:00:00";0;"Wert ist gültig"
"2023-07-06 08:15:00";0;"Wert ist gültig"
"2023-07-06 08:30:00";0;"Wert ist gültig"
"2023-07-06 08:45:00";0;"Wert ist gültig"
"2023-07-06 09:00:00";0;"Wert ist gültig"
"2023-07-06 09:15:00";0;"Wert ist gültig"
"2023-07-06 09:30:00";0;"Wert ist gültig"
"2023-07-06 09:45:00";0;"Wert ist gültig"
"2023-07-06 10:00:00";0;"Wert ist gültig"
"2023-07-06 10:15:00";0;"Wert ist gültig"
"2023-07-06 10:30:00";0;"Wert ist gültig"
"2023-07-06 10:45:00";0;"Wert ist gültig"
"2023-07-06 11:00:00";0;"Wert ist gültig"
"2023-07-06 11:15:00";0;"Wert ist gültig"
"2023-07-06 11:30:00";0;"Wert ist gültig"
"2023-07-06 11:45:00";0;"Wert ist gültig"
"2023-07-06 12:00:00";0;"Wert ist gültig"
"2023-07-06 12:15:00";0;"Wert ist gültig"
"2023-07-06 12:30:00";0;"Wert ist gültig"
"2023-07-06 12:45:00";0;"Wert ist gültig"
"2023-07-06 13:00:00";0.002;"Wert ist gültig"
"2023-07-06 13:15:00";0.002;"Wert wurde geschätzt"
"2023-07-06 13:30:00";0.002;"Wert wurde geschätzt"
"2023-07-06 13:45:00";0.002;"Wert wurde geschätzt"
"2023-07-06 14:00:00";0.001;"Wert wurde geschätzt"
"2023-07-06 14:15:00";0.002;"Wert wurde geschätzt"
"2023-07-06 14:30:00";0.002;"Wert wurde geschätzt"
"2023-07-06 14:45:00";0.002;"Wert wurde geschätzt"
"2023-07-06 15:00:00";0.421;"Wert ist gültig"
"2023-07-06 15:15:00";0.044;"Wert ist gültig"
"2023-07-06 15:30:00";0;"Wert ist gültig"
"2023-07-06 15:45:00";0;"Wert ist gültig"
"2023-07-06 16:00:00";0;"Wert ist gültig"
"2023-07-06 16:15:00";0;"Wert ist gültig"
"2023-07-06 16:30:00";0;"Wert ist gültig"
"2023-07-06 16:45:00";0;"Wert ist gültig"
"2023-07-06 17:00:00";0;"Wert ist gültig"
"2023-07-06 17:15:00";0;"Wert ist gültig"
"2023-07-06 17:30:00";0;"Wert ist gültig"
"2023-07-06 17:45:00";0;"Wert ist gültig"
"2023-07-06 18:00:00";0;"Wert ist gültig"
"2023-07-06 18:15:00";0;"Wert ist gültig"
"2023-07-06 18:30:00";0;"Wert ist gültig"
"2023-07-06 18:45:00";0;"Wert ist gültig"
"2023-07-06 19:00:00";0;"Wert ist gültig"
"2023-07-06 19:15:00";0;"Wert ist gültig"
"2023-07-06 19:30:00";0.02;"Wert ist gültig"
"2023-07-06 19:45:00";0;"Wert ist gültig"
"2023-07-06 20:00:00";0;"Wert ist gültig"
"2023-07-06 20:15:00";0;"Wert ist gültig"
"2023-07-06 20:30:00";0;"Wert ist gültig"
"2023-07-06 20:45:00";0;"Wert ist gültig"
"2023-07-06 21:00:00";0.048;"Wert ist gültig"
"2023-07-06 21:15:00";0.062;"Wert ist gültig"
"2023-07-06 21:30:00";0.041;"Wert ist gültig"
"2023-07-06 21:45:00";0.054;"Wert ist gültig"
"2023-07-06 22:00:00";0.04;"Wert ist gültig"
"2023-07-06 22:15:00";0.036;"Wert ist gültig"
"2023-07-06 22:30:00";0.078;"Wert ist gültig"
"2023-07-06 22:45:00";0.086;"Wert ist gültig"
"2023-07-06 23:00:00";0.085;"Wert ist gültig"
"2023-07-06 23:15:00";0.071;"Wert ist gültig"
"2023-07-06 23:30:00";0.06;"Wert ist gültig"
"2023-07-06 23:45:00";0.064;"Wert ist gültig"
"2023-07-07 00:00:00";0.034;"Wert ist gültig"
"2023-07-07 00:15:00";0.044;"Wert ist gültig"
"2023-07-07 00:30:00";0.042;"Wert ist gültig"
"2023-07-07 00:45:00";0.049;"Wert ist gültig"
"2023-07-07 01:00:00";0.06;"Wert ist gültig"
"2023-07-07 01:15:00";0.055;"Wert ist gültig"
"2023-07-07 01:30:00";0.047;"Wert ist gültig"
"2023-07-07 01:45:00";0.047;"Wert ist gültig"
"2023-07-07 02:00:00";0.783;"Wert ist gültig"
"2023-07-07 02:15:00";0.992;"Wert ist gültig"
"2023-07-07 02:30:00";0.262;"Wert ist gültig"
"2023-07-07 02:45:00";0.624;"Wert ist gültig"
"2023-07-07 03:00:00";1.11;"Wert ist gültig"
"2023-07-07 03:15:00";0.615;"Wert ist gültig"
"2023-07-07 03:30:00";0.034;"Wert ist gültig"
"2023-07-07 03:45:00";0.047;"Wert ist gültig"
"2023-07-07 04:00:00";0.049;"Wert ist gültig"
"2023-07-07 04:15:00";0.046;"Wert ist gültig"
"2023-07-07 04:30:00";0.036;"Wert ist gültig"
"2023-07-07 04:45:00";0.054;"Wert ist gültig"
"2023-07-07 05:00:00";0.06;"Wert ist gültig"
"2023-07-07 05:15:00";0.036;"Wert ist gültig"
"2023-07-07 05:30:00";0;"Wert ist gültig"
"2023-07-07 05:45:00";0;"Wert ist gültig"
"2023-07-07 06:00:00";0.29;"Wert ist gültig"
"2023-07-07 06:15:00";0.287;"Wert ist gültig"
"2023-07-07 06:30:00";0.176;"Wert ist gültig"
"2023-07-07 06:45:00";0.043;"Wert ist gültig"
"2023-07-07 07:00:00";0.029;"Wert ist gültig"
"2023-07-07 07:15:00";0.007;"Wert ist gültig"
"2023-07-07 07:30:00";0;"Wert ist gültig"
"2023-07-07 07:45:00";0;"Wert ist gültig"
"2023-07-07 08:00:00";0;"Wert ist gültig"
"2023-07-07 08:15:00";0;"Wert ist gültig"
"2023-07-07 08:30:00";0;"Wert ist gültig"
"2023-07-07 08:45:00";0;"Wert ist gültig"
"2023-07-07 09:00:00";0;"Wert ist gültig"
"2023-07-07 09:15:00";0.048;"Wert ist gültig"
"2023-07-07 09:30:00";0;"Wert ist gültig"
"2023-07-07 09:45:00";0;"Wert ist gültig"
"2023-07-07 10:00:00";0;"Wert ist gültig"
"2023-07-07 10:15:00";0;"Wert ist gültig"
"2023-07-07 10:30:00";0;"Wert ist gültig"
"2023-07-07 10:45:00";0;"Wert ist gültig"
"2023-07-07 11:00:00";0;"Wert ist gültig"
"2023-07-07 11:15:00";0;"Wert ist gültig"
"2023-07-07 11:30:00";0;"Wert ist gültig"
"2023-07-07 11:45:00";0;"Wert ist gültig"
"2023-07-07 12:00:00";0;"Wert ist gültig"
"2023-07-07 12:15:00";0;"Wert ist gültig"
"2023-07-07 12:30:00";0;"Wert ist gültig"
"2023-07-07 12:45:00";0;"Wert ist gültig"
"2023-07-07 13:00:00";0;"Wert ist gültig"
"2023-07-07 13:15:00";0;"Wert ist gültig"
"2023-07-07 13:30:00";0;"Wert ist gültig"
"2023-07-07 13:45:00";0;"Wert ist gültig"
"2023-07-07 14:00:00";0;"Wert ist gültig"
"2023-07-07 14:15:00";0;"Wert ist gültig"
"2023-07-07 14:30:00";0;"Wert ist gültig"
"2023-07-07 14:45:00";0;"Wert ist gültig"
"2023-07-07 15:00:00";0;"Wert ist gültig"
"2023-07-07 15:15:00";0;"Wert ist gültig"
"2023-07-07 15:30:00";0;"Wert ist gültig"
"2023-07-07 15:45:00";0;"Wert ist gültig"
"2023-07-07 16:00:00";0;"Wert ist gültig"
"2023-07-07 16:15:00";0;"Wert ist gültig"
"2023-07-07 16:30:00";0;"Wert ist gültig"
"2023-07-07 16:45:00";0;"Wert ist gültig"
"2023-07-07 17:00:00";0;"Wert ist gültig"
"2023-07-07 17:15:00";0;"Wert ist gültig"
"2023-07-07 17:30:00";0;"Wert ist gültig"
"2023-07-07 17:45:00";0;"Wert ist gültig"
"2023-07-07 18:00:00";0;"Wert ist gültig"
"2023-07-07 18:15:00";0;"Wert ist gültig"
"2023-07-07 18:30:00";0;"Wert ist gültig"
"2023-07-07 18:45:00";0;"Wert ist gültig"
"2023-07-07 19:00:00";0.001;"Wert ist gültig"
"2023-07-07 19:15:00";0;"Wert ist gültig"
"2023-07-07 19:30:00";0.417;"Wert ist gültig"
"2023-07-07 19:45:00";1.098;"Wert ist gültig"
"2023-07-07 20:00:00";0.002;"Wert ist gültig"
"2023-07-07 20:15:00";0.002;"Wert ist gültig"
"2023-07-07 20:30:00";0.002;"Wert ist gültig"
"2023-07-07 20:45:00";0.055;"Wert ist gültig"
"2023-07-07 21:00:00";0.09;"Wert ist gültig"
"2023-07-07 21:15:00";0.071;"Wert ist gültig"
"2023-07-07 21:30:00";0.064;"Wert ist gültig"
"2023-07-07 21:45:00";0.061;"Wert ist gültig"
"2023-07-07 22:00:00";0.053;"Wert ist gültig"
"2023-07-07 22:15:00";0.041;"Wert ist gültig"
"2023-07-07 22:30:00";0.036;"Wert ist gültig"
"2023-07-07 22:45:00";0.061;"Wert ist gültig"
"2023-07-07 23:00:00";0.054;"Wert ist gültig"
"2023-07-07 23:15:00";0.06;"Wert ist gültig"
"2023-07-07 23:30:00";0.071;"Wert ist gültig"
"2023-07-07 23:45:00";0.068;"Wert ist gültig"
"2023-07-08 00:00:00";0.069;"Wert ist gültig"
"2023-07-08 00:15:00";0.063;"Wert ist gültig"
"2023-07-08 00:30:00";0.054;"Wert ist gültig"
"2023-07-08 00:45:00";0.063;"Wert ist gültig"
"2023-07-08 01:00:00";0.057;"Wert ist gültig"
"2023-07-08 01:15:00";0.039;"Wert ist gültig"
"2023-07-08 01:30:00";0.043;"Wert ist gültig"
"2023-07-08 01:45:00";0.055;"Wert ist gültig"
"2023-07-08 02:00:00";0.212;"Wert ist gültig"
"2023-07-08 02:15:00";0.205;"Wert ist gültig"
"2023-07-08 02:30:00";0.219;"Wert ist gültig"
"2023-07-08 02:45:00";0.246;"Wert ist gültig"
"2023-07-08 03:00:00";0.075;"Wert ist gültig"
"2023-07-08 03:15:00";0.068;"Wert ist gültig"
"2023-07-08 03:30:00";0.209;"Wert ist gültig"
"2023-07-08 03:45:00";0.745;"Wert ist gültig"
"2023-07-08 04:00:00";1.12;"Wert ist gültig"
"2023-07-08 04:15:00";0.059;"Wert ist gültig"
"2023-07-08 04:30:00";0.048;"Wert ist gültig"
"2023-07-08 04:45:00";0.05;"Wert ist gültig"
"2023-07-08 05:00:00";0.051;"Wert ist gültig"
"2023-07-08 05:15:00";0.04;"Wert ist gültig"
"2023-07-08 05:30:00";0.001;"Wert ist gültig"
"2023-07-08 05:45:00";0;"Wert ist gültig"
"2023-07-08 06:00:00";0.055;"Wert ist gültig"
"2023-07-08 06:15:00";0.01;"Wert ist gültig"
"2023-07-08 06:30:00";0;"Wert ist gültig"
"2023-07-08 06:45:00";0;"Wert ist gültig"
"2023-07-08 07:00:00";0;"Wert ist gültig"
"2023-07-08 07:15:00";0;"Wert ist gültig"
"2023-07-08 07:30:00";0;"Wert ist gültig"
"2023-07-08 07:45:00";0;"Wert ist gültig"
"2023-07-08 08:00:00";0;"Wert ist gültig"
"2023-07-08 08:15:00";0;"Wert ist gültig"
"2023-07-08 08:30:00";0;"Wert ist gültig"
"2023-07-08 08:45:00";0;"Wert ist gültig"
"2023-07-08 09:00:00";0;"Wert ist gültig"
"2023-07-08 09:15:00";0;"Wert ist gültig"
"2023-07-08 09:30:00";0;"Wert ist gültig"
"2023-07-08 09:45:00";0;"Wert ist gültig"
"2023-07-08 10:00:00";0;"Wert ist gültig"
"2023-07-08 10:15:00";0;"Wert ist gültig"
"2023-07-08 10:30:00";0;"Wert ist gültig"
"2023-07-08 10:45:00";0.155;"Wert ist gültig"
"2023-07-08 11:00:00";0;"Wert ist gültig"
"2023-07-08 11:15:00";0;"Wert ist gültig"
"2023-07-08 11:30:00";0;"Wert ist gültig"
"2023-07-08 11:45:00";0;"Wert ist gültig"
"2023-07-08 12:00:00";0;"Wert ist gültig"
"2023-07-08 12:15:00";0;"Wert ist gültig"
"2023-07-08 12:30:00";0;"Wert ist gültig"
"2023-07-08 12:45:00";0;"Wert ist gültig"
"2023-07-08 13:00:00";0;"Wert ist gültig"
"2023-07-08 13:15:00";0;"Wert ist gültig"
"2023-07-08 13:30:00";0;"Wert ist gültig"
"2023-07-08 13:45:00";0;"Wert ist gültig"
"2023-07-08 14:00:00";0;"Wert ist gültig"
"2023-07-08 14:15:00";0;"Wert ist gültig"
"2023-07-08 14:30:00";0;"Wert ist gültig"
"2023-07-08 14:45:00";0;"Wert ist gültig"
"2023-07-08 15:00:00";0;"Wert ist gültig"
"2023-07-08 15:15:00";0;"Wert ist gültig"
"2023-07-08 15:30:00";0;"Wert ist gültig"
"2023-07-08 15:45:00";0;"Wert ist gültig"
"2023-07-08 16:00:00";0;"Wert ist gültig"
"2023-07-08 16:15:00";0;"Wert ist gültig"
"2023-07-08 16:30:00";0;"Wert ist gültig"
"2023-07-08 16:45:00";0;"Wert ist gültig"
"2023-07-08 17:00:00";0;"Wert ist gültig"
"2023-07-08 17:15:00";0.002;"Wert ist gültig"
"2023-07-08 17:30:00";0;"Wert ist gültig"
"2023-07-08 17:45:00";0;"Wert ist gültig"
"2023-07-08 18:00:00";0;"Wert ist gültig"
"2023-07-08 18:15:00";0.254;"Wert ist gültig"
"2023-07-08 18:30:00";0.522;"Wert ist gültig"
"2023-07-08 18:45:00";1.227;"Wert ist gültig"
"2023-07-08 19:00:00";0.307;"Wert ist gültig"
"2023-07-08 19:15:00";0.01;"Wert ist gültig"
"2023-07-08 19:30:00";0;"Wert ist gültig"
"2023-07-08 19:45:00";0;"Wert ist gültig"
"2023-07-08 20:00:00";0;"Wert ist gültig"
"2023-07-08 20:15:00";0.053;"Wert fraglich/nicht belastbar"
"2023-07-08 20:30:00";0.127;"Wert fraglich/nicht belastbar"
"2023-07-08 20:45:00";0.644;"Wert fraglich/nicht belastbar"
"2023-07-08 21:00:00";0.219;"Wert fraglich/nicht belastbar"
"2023-07-08 21:15:00";0.1;"Wert fraglich/nicht belastbar"
"2023-07-08 21:30:00";0.169;"Wert fraglich/nicht belastbar"
"2023-07-08 21:45:00";0.321;"Wert fraglich/nicht belastbar"
"2023-07-08 22:00:00";0.568;"Wert fraglich/nicht belastbar"
"2023-07-08 22:15:00";0.448;"Wert fraglich/nicht belastbar"
"2023-07-08 22:30:00";0.102;"Wert fraglich/nicht belastbar"
